time_s,channel_id,value,quality_flag
-144,E1,0.035911,PASS
-143,E1,0.022457,PASS
-142,E1,0.044667,PASS
-141,E1,-0.005138,PASS
-140,E1,0.025263,PASS
-139,E1,0.000475,PASS
-138,E1,0.005871,PASS
-137,E1,0.013778,PASS
-136,E1,0.009683,PASS
-135,E1,0.014026,PASS
-134,E1,0.033031,PASS
-133,E1,-0.001035,PASS
-132,E1,0.024812,PASS
-131,E1,0.014166,PASS
-130,E1,0.045091,PASS
-129,E1,0.000897,PASS
-128,E1,0.025739,PASS
-127,E1,0.002305,PASS
-126,E1,0.007594,PASS
-125,E1,0.025459,PASS
-124,E1,0.040145,PASS
-123,E1,0.046559,PASS
-122,E1,0.040118,PASS
-121,E1,0.010223,PASS
-120,E1,0.03526,PASS
-119,E1,0.015832,PASS
-118,E1,0.007759,PASS
-117,E1,0.02272,PASS
-116,E1,0.020381,PASS
-115,E1,0.02399,PASS
-114,E1,0.023228,PASS
-113,E1,0.009215,PASS
-112,E1,0.048037,PASS
-111,E1,0.024937,PASS
-110,E1,0.028457,PASS
-109,E1,0.052833,PASS
-108,E1,0.044215,PASS
-107,E1,0.036566,PASS
-106,E1,0.027618,PASS
-105,E1,0.007423,PASS
-104,E1,0.013698,PASS
-103,E1,0.037711,PASS
-102,E1,0.023773,PASS
-101,E1,0.013198,PASS
-100,E1,0.016846,PASS
-99,E1,0.023565,PASS
-98,E1,0.038504,PASS
-97,E1,0.028518,PASS
-96,E1,0.050938,PASS
-95,E1,0.016446,PASS
-94,E1,0.00798,PASS
-93,E1,0.018391,PASS
-92,E1,0.057942,PASS
-91,E1,0.017591,PASS
-90,E1,-0.003102,PASS
-89,E1,0.040832,PASS
-88,E1,-0.010592,PASS
-87,E1,0.051703,PASS
-86,E1,0.027036,PASS
-85,E1,0.036999,PASS
-84,E1,0.022067,PASS
-83,E1,0.036945,PASS
-82,E1,0.016636,PASS
-81,E1,0.030155,PASS
-80,E1,0.024042,PASS
-79,E1,0.003551,PASS
-78,E1,0.031142,PASS
-77,E1,0.014226,PASS
-76,E1,0.036147,PASS
-75,E1,0.028011,PASS
-74,E1,0.011565,PASS
-73,E1,0.064513,PASS
-72,E1,0.022943,PASS
-71,E1,0.012149,PASS
-70,E1,0.04783,PASS
-69,E1,-0.006815,PASS
-68,E1,0.025463,PASS
-67,E1,0.033292,PASS
-66,E1,0.040616,PASS
-65,E1,0.000506,PASS
-64,E1,-0.005338,PASS
-63,E1,0.014827,PASS
-62,E1,0.017833,PASS
-61,E1,0.01304,PASS
-60,E1,0.022258,PASS
-59,E1,0.039015,PASS
-58,E1,0.011091,PASS
-57,E1,0.012745,PASS
-56,E1,0.029477,PASS
-55,E1,0.018863,PASS
-54,E1,0.023529,PASS
-53,E1,0.011317,PASS
-52,E1,0.030421,PASS
-51,E1,0.035659,PASS
-50,E1,0.046236,PASS
-49,E1,0.048574,PASS
-48,E1,0.012821,PASS
-47,E1,0.026814,PASS
-46,E1,0.038615,PASS
-45,E1,0.066186,PASS
-44,E1,0.040691,PASS
-43,E1,0.018369,PASS
-42,E1,0.051283,PASS
-41,E1,0.015904,PASS
-40,E1,0.05038,PASS
-39,E1,0.022145,PASS
-38,E1,0.044297,PASS
-37,E1,0.040412,PASS
-36,E1,0.033306,PASS
-35,E1,0.032821,PASS
-34,E1,0.025058,PASS
-33,E1,0.043745,PASS
-32,E1,0.031649,PASS
-31,E1,0.041569,PASS
-30,E1,0.049791,PASS
-29,E1,0.040664,PASS
-28,E1,0.045105,PASS
-27,E1,0.014187,PASS
-26,E1,0.044022,PASS
-25,E1,0.04723,PASS
-24,E1,0.055829,PASS
-23,E1,0.041352,PASS
-22,E1,0.008755,PASS
-21,E1,0.007868,PASS
-20,E1,0.046265,PASS
-19,E1,0.018606,PASS
-18,E1,0.03941,PASS
-17,E1,0.052832,PASS
-16,E1,0.030131,PASS
-15,E1,0.051948,PASS
-14,E1,0.010886,PASS
-13,E1,0.065656,PASS
-12,E1,0.010247,PASS
-11,E1,0.04869,PASS
-10,E1,0.052311,PASS
-9,E1,0.021024,PASS
-8,E1,-0.000623,PASS
-7,E1,0.03634,PASS
-6,E1,0.032401,PASS
-5,E1,0.021945,PASS
-4,E1,0.03231,PASS
-3,E1,0.039588,PASS
-2,E1,0.004897,PASS
-1,E1,0.056742,PASS
0,E1,0.03493,PASS
1,E1,0.024265,PASS
2,E1,0.032951,PASS
3,E1,0.030299,PASS
4,E1,0.016876,PASS
5,E1,0.021746,PASS
6,E1,0.014317,PASS
7,E1,0.026764,PASS
8,E1,0.040348,PASS
9,E1,0.02157,PASS
10,E1,0.044926,PASS
11,E1,0.021855,PASS
12,E1,0.050683,PASS
13,E1,0.045486,PASS
14,E1,0.038525,PASS
15,E1,0.031372,PASS
16,E1,0.040991,PASS
17,E1,0.043178,PASS
18,E1,0.056641,PASS
19,E1,0.037048,PASS
20,E1,0.049761,PASS
21,E1,0.023918,PASS
22,E1,0.014829,PASS
23,E1,0.041425,PASS
24,E1,0.010455,PASS
25,E1,0.023061,PASS
26,E1,0.03957,PASS
27,E1,0.05014,PASS
28,E1,0.029785,PASS
29,E1,0.048454,PASS
30,E1,0.051121,PASS
31,E1,0.046199,PASS
32,E1,0.012776,PASS
33,E1,0.049444,PASS
34,E1,0.035897,PASS
35,E1,0.019742,PASS
36,E1,0.025985,PASS
37,E1,0.042958,PASS
38,E1,0.024254,PASS
39,E1,0.059045,PASS
40,E1,0.07433,PASS
41,E1,0.051141,PASS
42,E1,0.03309,PASS
43,E1,0.041952,PASS
44,E1,0.024155,PASS
45,E1,0.051233,PASS
46,E1,0.022055,PASS
47,E1,0.034949,PASS
48,E1,0.029421,PASS
49,E1,0.048148,PASS
50,E1,0.033742,PASS
51,E1,0.034709,PASS
52,E1,0.043519,PASS
53,E1,0.012144,PASS
54,E1,0.032321,PASS
55,E1,0.016029,PASS
56,E1,0.028157,PASS
57,E1,0.044616,PASS
58,E1,0.046495,PASS
59,E1,0.04152,PASS
60,E1,0.019722,PASS
61,E1,0.033563,PASS
62,E1,0.091475,PASS
63,E1,0.056606,PASS
64,E1,0.028772,PASS
65,E1,0.045239,PASS
66,E1,0.045753,PASS
67,E1,0.033359,PASS
68,E1,0.053457,PASS
69,E1,0.054491,PASS
70,E1,0.079815,PASS
71,E1,0.049866,PASS
72,E1,0.023922,PASS
73,E1,0.014136,PASS
74,E1,0.075799,PASS
75,E1,0.022201,PASS
76,E1,0.017007,PASS
77,E1,0.074125,PASS
78,E1,0.035463,PASS
79,E1,0.018674,PASS
80,E1,0.087738,PASS
81,E1,0.032521,PASS
82,E1,0.059907,PASS
83,E1,0.040707,PASS
84,E1,0.041983,PASS
85,E1,0.049032,PASS
86,E1,0.084438,PASS
87,E1,0.049736,PASS
88,E1,0.068001,PASS
89,E1,0.026877,PASS
90,E1,0.03328,PASS
91,E1,0.012287,PASS
92,E1,0.041936,PASS
93,E1,0.034896,PASS
94,E1,0.047545,PASS
95,E1,0.034194,PASS
96,E1,0.004375,PASS
97,E1,0.05395,PASS
98,E1,0.023462,PASS
99,E1,0.016921,PASS
100,E1,0.029788,PASS
101,E1,0.029728,PASS
102,E1,0.057174,PASS
103,E1,0.020078,PASS
104,E1,0.064906,PASS
105,E1,0.076104,PASS
106,E1,0.050147,PASS
107,E1,0.050785,PASS
108,E1,0.031869,PASS
109,E1,0.047421,PASS
110,E1,0.051683,PASS
111,E1,0.046902,PASS
112,E1,0.032145,PASS
113,E1,0.026754,PASS
114,E1,0.015614,PASS
115,E1,0.043437,PASS
116,E1,0.063797,PASS
117,E1,0.040271,PASS
118,E1,0.054961,PASS
119,E1,0.026473,PASS
120,E1,0.040716,PASS
121,E1,0.020895,PASS
122,E1,0.047946,PASS
123,E1,0.019044,PASS
124,E1,0.01596,PASS
125,E1,0.019071,PASS
126,E1,0.082706,PASS
127,E1,0.050593,PASS
128,E1,0.051105,PASS
129,E1,0.033492,PASS
130,E1,0.014524,PASS
131,E1,-0.001477,PASS
132,E1,0.062498,PASS
133,E1,0.040983,PASS
134,E1,0.031876,PASS
135,E1,0.05368,PASS
136,E1,0.045343,PASS
137,E1,0.041028,PASS
138,E1,0.030706,PASS
139,E1,0.003515,PASS
140,E1,0.069228,PASS
141,E1,0.057027,PASS
142,E1,0.049034,PASS
143,E1,0.023301,PASS
144,E1,0.044386,PASS
145,E1,0.038961,PASS
146,E1,0.040617,PASS
147,E1,0.039247,PASS
148,E1,0.043259,PASS
149,E1,0.070513,PASS
150,E1,0.021048,PASS
151,E1,0.045356,PASS
152,E1,0.037734,PASS
153,E1,0.040363,PASS
154,E1,0.048097,PASS
155,E1,0.074353,PASS
156,E1,0.066594,PASS
157,E1,0.019135,PASS
158,E1,0.06839,PASS
159,E1,0.063549,PASS
160,E1,0.037411,PASS
161,E1,0.050375,PASS
162,E1,0.006276,PASS
163,E1,0.066557,PASS
164,E1,0.058068,PASS
165,E1,0.031747,PASS
166,E1,0.053485,PASS
167,E1,0.06718,PASS
168,E1,0.054029,PASS
169,E1,0.06218,PASS
170,E1,0.049355,PASS
171,E1,0.049952,PASS
172,E1,0.062282,PASS
173,E1,0.052693,PASS
174,E1,0.031432,PASS
175,E1,0.032498,PASS
176,E1,0.019652,PASS
177,E1,0.036102,PASS
178,E1,0.061353,PASS
179,E1,0.032315,PASS
180,E1,0.051,PASS
181,E1,0.013128,PASS
182,E1,0.014169,PASS
183,E1,0.060882,PASS
184,E1,0.061837,PASS
185,E1,0.02488,PASS
186,E1,0.059572,PASS
187,E1,0.043698,PASS
188,E1,0.032633,PASS
189,E1,0.056416,PASS
190,E1,0.052668,PASS
191,E1,0.063977,PASS
192,E1,0.042186,PASS
193,E1,0.026327,PASS
194,E1,0.011936,PASS
195,E1,0.020975,PASS
196,E1,0.059057,PASS
197,E1,0.090748,PASS
198,E1,0.030786,PASS
199,E1,0.045361,PASS
200,E1,0.093083,PASS
201,E1,0.046434,PASS
202,E1,0.057027,PASS
203,E1,0.043028,PASS
204,E1,0.034022,PASS
205,E1,0.05531,PASS
206,E1,0.069218,PASS
207,E1,0.04493,PASS
208,E1,0.033813,PASS
209,E1,0.030112,PASS
210,E1,0.001991,PASS
211,E1,0.073167,PASS
212,E1,0.080976,PASS
213,E1,0.076599,PASS
214,E1,0.064918,PASS
215,E1,0.02974,PASS
216,E1,0.055669,PASS
217,E1,0.041287,PASS
218,E1,0.05089,PASS
219,E1,0.055056,PASS
220,E1,0.082622,PASS
221,E1,0.051245,PASS
222,E1,0.075099,PASS
223,E1,0.067033,PASS
224,E1,0.049964,PASS
225,E1,0.013448,PASS
226,E1,0.026533,PASS
227,E1,0.078155,PASS
228,E1,0.056617,PASS
229,E1,0.066574,PASS
230,E1,0.08338,PASS
231,E1,0.049373,PASS
232,E1,0.025103,PASS
233,E1,0.049562,PASS
234,E1,0.026487,PASS
235,E1,0.058021,PASS
236,E1,0.050257,PASS
237,E1,0.037193,PASS
238,E1,0.083187,PASS
239,E1,0.050717,PASS
240,E1,0.015285,PASS
241,E1,0.068497,PASS
242,E1,0.067486,PASS
243,E1,0.055804,PASS
244,E1,0.066772,PASS
245,E1,0.041779,PASS
246,E1,0.043121,PASS
247,E1,0.030096,PASS
248,E1,0.027148,PASS
249,E1,0.081855,PASS
250,E1,0.097951,PASS
251,E1,0.056839,PASS
252,E1,0.065095,PASS
253,E1,0.051113,PASS
254,E1,0.053987,PASS
255,E1,0.057396,PASS
256,E1,0.057421,PASS
257,E1,0.088608,PASS
258,E1,0.048726,PASS
259,E1,0.059135,PASS
260,E1,0.081025,PASS
261,E1,0.054413,PASS
262,E1,0.049512,PASS
263,E1,0.059794,PASS
264,E1,0.046764,PASS
265,E1,0.068282,PASS
266,E1,0.035602,PASS
267,E1,0.067695,PASS
268,E1,0.061221,PASS
269,E1,0.07134,PASS
270,E1,0.059559,PASS
271,E1,0.060338,PASS
272,E1,0.049962,PASS
273,E1,0.078618,PASS
274,E1,0.02491,PASS
275,E1,0.066663,PASS
276,E1,0.042665,PASS
277,E1,0.071027,PASS
278,E1,0.068295,PASS
279,E1,0.105193,PASS
280,E1,0.055618,PASS
281,E1,0.052556,PASS
282,E1,0.07597,PASS
283,E1,0.042285,PASS
284,E1,0.030812,PASS
285,E1,0.065466,PASS
286,E1,0.063089,PASS
287,E1,0.024366,PASS
288,E1,0.067971,PASS
289,E1,0.035809,PASS
290,E1,0.07981,PASS
291,E1,0.069049,PASS
292,E1,0.053565,PASS
293,E1,0.038627,PASS
294,E1,0.054138,PASS
295,E1,0.074038,PASS
296,E1,0.076407,PASS
297,E1,0.085175,PASS
298,E1,0.086385,PASS
299,E1,0.079889,PASS
300,E1,0.054533,PASS
