time_s,sensor_id,force_n,contact
-89,F1,0.0,False
-88,F1,0.0,False
-87,F1,0.0,False
-86,F1,0.0,False
-85,F1,0.0,False
-84,F1,0.0,False
-83,F1,0.0,False
-82,F1,0.0,False
-81,F1,0.0,False
-80,F1,0.0,False
-79,F1,0.0,False
-78,F1,0.0,False
-77,F1,0.0,False
-76,F1,0.0,False
-75,F1,0.0,False
-74,F1,0.0,False
-73,F1,0.0,False
-72,F1,0.0,False
-71,F1,0.0,False
-70,F1,0.0,False
-69,F1,0.0,False
-68,F1,0.0,False
-67,F1,0.0,False
-66,F1,0.0,False
-65,F1,0.0,False
-64,F1,0.0,False
-63,F1,0.0,False
-62,F1,0.0,False
-61,F1,0.0,False
-60,F1,0.0,False
-59,F1,0.0,False
-58,F1,0.0,False
-57,F1,0.0,False
-56,F1,0.0,False
-55,F1,0.0,False
-54,F1,0.0,False
-53,F1,0.0,False
-52,F1,0.0,False
-51,F1,0.0,False
-50,F1,0.0,False
-49,F1,0.0,False
-48,F1,0.0,False
-47,F1,0.0,False
-46,F1,0.0,False
-45,F1,0.0,False
-44,F1,0.0,False
-43,F1,0.0,False
-42,F1,0.0,False
-41,F1,0.0,False
-40,F1,0.0,False
-39,F1,0.0,False
-38,F1,0.0,False
-37,F1,0.0,False
-36,F1,0.0,False
-35,F1,0.0,False
-34,F1,0.0,False
-33,F1,0.0,False
-32,F1,0.0,False
-31,F1,0.0,False
-30,F1,0.0,False
-29,F1,0.0,False
-28,F1,0.0,False
-27,F1,0.0,False
-26,F1,0.0,False
-25,F1,0.0,False
-24,F1,0.0,False
-23,F1,0.0,False
-22,F1,0.0,False
-21,F1,0.0,False
-20,F1,0.0,False
-19,F1,0.0,False
-18,F1,0.0,False
-17,F1,0.0,False
-16,F1,0.0,False
-15,F1,0.0,False
-14,F1,0.0,False
-13,F1,0.0,False
-12,F1,0.0,False
-11,F1,0.0,False
-10,F1,0.0,False
-9,F1,0.0,False
-8,F1,0.0,False
-7,F1,0.0,False
-6,F1,0.0,False
-5,F1,0.0,False
-4,F1,0.0,False
-3,F1,0.0,False
-2,F1,0.0,False
-1,F1,0.0,False
0,F1,0.0,False
1,F1,0.0,False
2,F1,0.0,False
3,F1,0.0,False
4,F1,0.0,False
5,F1,0.0,False
6,F1,0.0,False
7,F1,0.0,False
8,F1,0.0,False
9,F1,0.0,False
10,F1,0.0,False
11,F1,0.0,False
12,F1,0.0,False
13,F1,0.0,False
14,F1,0.0,False
15,F1,0.0,False
16,F1,0.0,False
17,F1,0.0,False
18,F1,0.0,False
19,F1,0.0,False
20,F1,0.0,False
21,F1,0.0,False
22,F1,0.0,False
23,F1,0.0,False
24,F1,0.0,False
25,F1,0.0,False
26,F1,0.0,False
27,F1,0.0,False
28,F1,0.0,False
29,F1,0.0,False
30,F1,0.0,False
31,F1,0.0,False
32,F1,0.0,False
33,F1,0.0,False
34,F1,0.0,False
35,F1,0.0,False
36,F1,0.0,False
37,F1,0.0,False
38,F1,0.0,False
39,F1,0.0,False
40,F1,0.0,False
41,F1,0.0,False
42,F1,0.0,False
43,F1,0.0,False
44,F1,0.0,False
45,F1,0.0,False
46,F1,0.0,False
47,F1,0.0,False
48,F1,0.0,False
49,F1,0.0,False
50,F1,0.0,False
51,F1,0.0,False
52,F1,0.0,False
53,F1,0.0,False
54,F1,0.0,False
55,F1,0.0,False
56,F1,0.0,False
57,F1,0.0,False
58,F1,0.0,False
59,F1,0.0,False
60,F1,0.0,False
61,F1,0.0,False
62,F1,0.0,False
63,F1,0.0,False
64,F1,0.0,False
65,F1,0.0,False
66,F1,0.0,False
67,F1,0.0,False
68,F1,0.0,False
69,F1,0.0,False
70,F1,0.0,False
71,F1,0.0,False
72,F1,0.0,False
73,F1,0.0,False
74,F1,0.0,False
75,F1,0.0,False
76,F1,0.0,False
77,F1,0.0,False
78,F1,0.0,False
79,F1,0.0,False
80,F1,0.0,False
81,F1,0.0,False
82,F1,0.0,False
83,F1,0.0,False
84,F1,0.0,False
85,F1,0.0,False
86,F1,0.0,False
87,F1,0.0,False
88,F1,0.0,False
89,F1,0.0,False
90,F1,0.0,False
91,F1,0.0,False
92,F1,0.0,False
93,F1,0.0,False
94,F1,0.0,False
95,F1,0.0,False
96,F1,0.0,False
97,F1,0.0,False
98,F1,0.0,False
99,F1,0.0,False
100,F1,0.0,False
101,F1,0.0,False
102,F1,0.0,False
103,F1,0.0,False
104,F1,0.0,False
105,F1,0.0,False
106,F1,0.0,False
107,F1,0.0,False
108,F1,0.0,False
109,F1,0.0,False
110,F1,0.0,False
111,F1,0.0,False
112,F1,0.0,False
113,F1,0.0,False
114,F1,0.0,False
115,F1,0.0,False
116,F1,0.0,False
117,F1,0.0,False
118,F1,0.0,False
119,F1,0.0,False
120,F1,0.0,False
121,F1,0.0,False
122,F1,0.0,False
123,F1,0.0,False
124,F1,0.0,False
125,F1,0.0,False
126,F1,0.0,False
127,F1,0.0,False
128,F1,0.0,False
129,F1,0.0,False
130,F1,0.0,False
131,F1,0.0,False
132,F1,0.0,False
133,F1,0.0,False
134,F1,0.0,False
135,F1,0.0,False
136,F1,0.0,False
137,F1,0.0,False
138,F1,0.0,False
139,F1,0.0,False
140,F1,0.0,False
141,F1,0.0,False
142,F1,0.0,False
143,F1,0.0,False
144,F1,0.0,False
145,F1,0.0,False
146,F1,0.0,False
147,F1,0.0,False
148,F1,0.0,False
149,F1,0.0,False
150,F1,0.0,False
151,F1,0.0,False
152,F1,0.0,False
153,F1,0.0,False
154,F1,0.0,False
155,F1,0.0,False
156,F1,0.0,False
157,F1,0.0,False
158,F1,0.0,False
159,F1,0.0,False
160,F1,0.0,False
161,F1,0.0,False
162,F1,0.0,False
163,F1,0.0,False
164,F1,0.0,False
165,F1,0.0,False
166,F1,0.0,False
167,F1,0.0,False
168,F1,0.0,False
169,F1,0.0,False
170,F1,0.0,False
171,F1,0.0,False
172,F1,0.0,False
173,F1,0.0,False
174,F1,0.0,False
175,F1,0.0,False
176,F1,0.0,False
177,F1,0.0,False
178,F1,0.0,False
179,F1,0.0,False
180,F1,0.0,False
181,F1,0.0,False
182,F1,0.0,False
183,F1,0.0,False
184,F1,0.0,False
185,F1,0.0,False
186,F1,0.0,False
187,F1,0.0,False
188,F1,0.0,False
189,F1,0.0,False
190,F1,0.0,False
191,F1,0.0,False
192,F1,0.0,False
193,F1,0.0,False
194,F1,0.0,False
195,F1,0.0,False
196,F1,0.0,False
197,F1,0.0,False
198,F1,0.0,False
199,F1,0.0,False
200,F1,0.0,False
201,F1,0.0,False
202,F1,0.0,False
203,F1,0.0,False
204,F1,0.0,False
205,F1,0.0,False
206,F1,0.0,False
207,F1,0.0,False
208,F1,0.0,False
209,F1,0.0,False
210,F1,0.0,False
211,F1,0.0,False
212,F1,0.0,False
213,F1,0.0,False
214,F1,0.0,False
215,F1,0.0,False
216,F1,0.0,False
217,F1,0.0,False
218,F1,0.0,False
219,F1,0.0,False
220,F1,0.0,False
221,F1,0.0,False
222,F1,0.0,False
223,F1,0.0,False
224,F1,0.0,False
225,F1,0.0,False
226,F1,0.0,False
227,F1,0.0,False
228,F1,0.0,False
229,F1,0.0,False
230,F1,0.0,False
231,F1,0.0,False
232,F1,0.0,False
233,F1,0.0,False
234,F1,0.0,False
235,F1,0.0,False
236,F1,0.0,False
237,F1,0.0,False
238,F1,0.0,False
239,F1,0.0,False
240,F1,0.0,False
241,F1,0.0,False
242,F1,0.0,False
243,F1,0.0,False
244,F1,0.0,False
245,F1,0.0,False
246,F1,0.0,False
247,F1,0.0,False
248,F1,0.0,False
249,F1,0.0,False
250,F1,0.0,False
251,F1,0.0,False
252,F1,0.0,False
253,F1,0.0,False
254,F1,0.0,False
255,F1,0.0,False
256,F1,0.0,False
257,F1,0.0,False
258,F1,0.0,False
259,F1,0.0,False
260,F1,0.0,False
261,F1,0.0,False
262,F1,0.0,False
263,F1,0.0,False
264,F1,0.0,False
265,F1,0.0,False
266,F1,0.0,False
267,F1,0.0,False
268,F1,0.0,False
269,F1,0.0,False
270,F1,0.0,False
271,F1,0.0,False
272,F1,0.0,False
273,F1,0.0,False
274,F1,0.0,False
275,F1,0.0,False
276,F1,0.0,False
277,F1,0.0,False
278,F1,0.0,False
279,F1,0.0,False
280,F1,0.0,False
281,F1,0.0,False
282,F1,0.0,False
283,F1,0.0,False
284,F1,0.0,False
285,F1,0.0,False
286,F1,0.0,False
287,F1,0.0,False
288,F1,0.0,False
289,F1,0.0,False
290,F1,0.0,False
291,F1,0.0,False
292,F1,0.0,False
293,F1,0.0,False
294,F1,0.0,False
295,F1,0.0,False
296,F1,0.0,False
297,F1,0.0,False
298,F1,0.0,False
299,F1,0.0,False
300,F1,0.0,False
