time_s,leaf_temp_c,air_temp_c,relative_humidity_pct,co2_ppm,light_umol_m2_s
-103,24.023,24.107,54.788,419.954,181.496
-102,24.042,24.142,55.201,419.532,182.68
-101,23.988,24.084,54.928,420.415,179.934
-100,23.959,24.16,55.04,419.677,179.301
-99,23.986,24.151,55.159,417.9,180.984
-98,23.977,24.104,55.009,419.931,180.964
-97,23.981,24.047,54.835,419.418,180.256
-96,24.023,24.162,55.01,418.479,179.643
-95,23.99,24.073,54.626,419.157,180.26
-94,24.01,24.042,55.072,421.138,181.393
-93,23.993,24.064,55.006,420.208,181.579
-92,23.994,24.098,54.787,417.802,179.957
-91,23.995,24.13,54.936,420.97,181.443
-90,24.053,24.08,54.977,417.168,181.469
-89,24.026,24.056,54.899,419.055,178.606
-88,24.019,24.068,54.617,419.037,180.586
-87,24.027,24.119,54.883,419.717,180.172
-86,24.007,24.094,54.877,418.773,179.08
-85,24.001,24.145,54.7,419.118,178.209
-84,24.019,24.089,55.256,419.646,179.825
-83,24.001,24.064,54.779,421.437,179.443
-82,23.957,24.069,54.664,425.142,179.074
-81,24.003,24.107,54.757,419.853,180.434
-80,23.991,24.147,54.92,418.869,179.483
-79,23.948,24.158,54.696,419.607,178.36
-78,24.008,24.096,54.787,418.489,177.668
-77,23.991,24.136,54.925,420.889,180.23
-76,24.008,24.109,54.834,419.041,179.667
-75,24.028,24.142,54.942,420.376,180.301
-74,24.035,24.122,55.153,419.293,179.716
-73,23.983,24.108,54.808,418.359,179.088
-72,23.952,24.088,54.924,419.898,178.415
-71,24.027,24.111,55.638,419.562,180.832
-70,23.977,24.095,54.948,417.905,179.822
-69,23.994,24.077,54.863,423.063,179.009
-68,24.016,24.114,54.926,418.598,179.268
-67,24.021,24.107,55.131,421.561,180.318
-66,24.047,24.093,54.865,420.048,178.641
-65,24.013,24.093,54.874,419.923,179.622
-64,23.935,24.085,54.987,418.88,180.39
-63,23.969,24.088,54.632,419.426,180.141
-62,23.946,24.026,55.208,421.568,179.711
-61,24.014,24.069,55.062,421.581,178.874
-60,24.0,24.141,54.999,418.067,179.031
-59,24.053,24.062,54.845,419.192,179.963
-58,23.989,24.109,55.205,421.739,181.012
-57,24.016,24.129,55.184,419.306,179.798
-56,23.961,24.143,55.199,419.466,178.958
-55,23.984,24.129,55.013,420.377,178.514
-54,24.035,24.063,55.251,417.263,178.434
-53,24.023,24.121,54.712,420.133,180.095
-52,24.023,24.057,55.227,423.296,180.458
-51,24.007,24.067,55.485,421.519,179.821
-50,23.98,24.054,55.002,422.27,182.542
-49,23.983,24.143,55.237,420.477,181.901
-48,24.008,24.061,55.229,421.587,179.881
-47,23.971,24.053,54.991,419.841,181.976
-46,23.995,24.113,55.031,419.791,178.272
-45,23.97,24.102,55.069,417.658,179.77
-44,23.993,24.107,54.9,419.489,179.314
-43,23.952,24.183,54.599,421.621,178.461
-42,23.992,24.074,54.994,419.111,180.91
-41,24.001,24.127,54.987,418.42,180.96
-40,24.004,24.097,55.508,418.548,179.658
-39,23.957,24.116,55.019,418.238,180.564
-38,24.029,24.081,54.898,420.875,179.838
-37,23.951,24.139,55.112,420.466,177.367
-36,23.936,24.087,54.91,418.086,179.685
-35,24.014,24.091,54.864,421.991,179.817
-34,24.021,24.08,55.159,420.135,178.143
-33,24.059,24.058,54.962,419.588,181.564
-32,23.999,24.129,55.112,419.566,180.349
-31,23.99,24.089,54.989,419.14,178.416
-30,24.027,24.111,55.046,421.197,179.107
-29,23.98,24.103,54.935,418.871,180.99
-28,23.97,24.121,55.276,421.711,179.435
-27,24.035,24.138,54.895,417.393,178.3
-26,23.957,24.059,55.174,418.657,178.262
-25,24.025,24.134,54.662,419.592,180.106
-24,23.947,24.13,55.185,417.906,180.82
-23,24.001,24.111,54.873,418.016,180.613
-22,24.037,24.073,55.07,417.942,182.418
-21,23.991,24.068,55.011,419.563,178.33
-20,23.996,24.075,55.11,418.02,179.771
-19,24.014,24.131,55.357,420.302,179.725
-18,24.043,24.096,55.144,417.107,179.955
-17,24.027,24.079,54.995,419.807,179.876
-16,24.012,24.069,54.822,419.507,180.152
-15,24.035,24.149,54.904,419.076,180.606
-14,24.008,24.119,54.871,420.055,179.366
-13,24.002,24.074,54.858,421.666,179.294
-12,23.963,24.135,55.222,419.145,179.77
-11,24.04,24.102,54.951,420.442,178.39
-10,24.024,24.096,54.978,417.13,179.767
-9,23.98,24.108,55.18,419.425,181.744
-8,24.033,24.089,54.72,421.209,179.902
-7,24.051,24.119,54.546,423.631,179.215
-6,24.01,24.087,54.829,419.098,180.27
-5,23.981,24.13,55.099,419.428,179.647
-4,23.944,24.12,54.927,419.577,178.26
-3,24.07,24.096,54.734,419.424,180.418
-2,23.997,24.122,55.431,422.105,181.991
-1,23.998,24.105,54.523,420.26,180.589
0,24.013,24.087,54.914,438.175,181.972
1,24.021,24.087,55.123,437.182,180.276
2,24.044,24.085,55.008,438.805,178.97
3,24.033,24.179,55.056,438.608,180.208
4,24.007,24.107,54.836,436.436,178.951
5,24.052,24.099,54.832,434.302,178.622
6,23.962,24.065,55.121,440.328,180.195
7,23.959,24.053,55.239,438.994,178.119
8,24.022,24.132,54.928,436.89,180.287
9,23.995,24.125,55.211,436.543,179.421
10,23.988,24.078,55.018,437.594,180.178
11,24.039,24.112,55.077,436.388,179.923
12,24.009,24.069,54.657,436.99,179.059
13,23.974,24.104,54.882,438.712,182.013
14,24.029,24.1,54.647,437.994,181.212
15,23.983,24.113,54.827,437.211,179.657
16,24.004,24.138,55.063,438.374,179.781
17,23.968,24.073,54.877,433.923,179.193
18,24.055,24.072,55.054,436.089,180.798
19,24.027,24.099,55.067,440.106,179.365
20,23.993,24.118,55.06,436.589,179.082
21,24.03,24.074,55.06,439.648,181.145
22,24.032,24.08,54.911,436.862,179.694
23,23.975,24.168,54.91,437.097,180.232
24,23.957,24.062,54.727,437.159,180.29
25,24.003,24.077,55.038,437.169,180.726
26,23.985,24.176,54.958,439.416,180.607
27,23.97,24.111,54.631,437.409,179.992
28,23.989,24.085,55.096,438.485,179.163
29,24.032,24.107,55.366,440.917,181.236
30,24.011,24.145,54.919,438.74,178.964
31,24.074,24.111,55.145,435.767,179.737
32,23.974,24.092,55.282,437.965,179.094
33,24.007,24.084,54.906,437.675,179.945
34,23.997,24.103,54.794,438.941,181.324
35,23.994,24.107,54.896,438.059,179.4
36,24.04,24.12,55.08,441.737,181.522
37,23.959,24.153,54.922,437.892,179.917
38,24.029,24.106,55.306,435.847,180.709
39,24.026,24.13,54.727,436.985,182.043
40,23.987,24.082,54.872,438.151,181.076
41,24.012,24.085,55.024,438.049,180.138
42,24.036,24.09,54.888,437.212,179.241
43,23.955,24.062,54.663,437.365,181.251
44,24.008,24.13,54.761,438.75,180.572
45,23.989,24.121,55.188,439.122,180.301
46,24.027,24.092,54.688,438.967,179.169
47,24.014,24.103,54.738,437.686,177.906
48,24.013,24.06,54.765,437.239,180.349
49,24.02,24.034,55.491,438.551,180.229
50,23.927,24.124,54.986,440.352,177.965
51,23.99,24.126,54.611,438.047,180.495
52,24.046,24.072,55.585,438.122,179.929
53,23.995,24.077,55.129,436.967,178.927
54,24.013,24.111,55.227,437.159,177.703
55,23.962,24.066,55.377,436.79,180.419
56,23.971,24.116,55.03,436.502,180.403
57,24.021,24.11,55.027,438.23,179.807
58,23.984,24.089,54.782,438.317,182.065
59,23.983,24.164,55.033,438.946,179.327
60,24.009,24.081,54.874,441.153,178.787
61,23.968,24.078,54.771,439.751,179.871
62,24.005,24.119,55.008,438.56,178.724
63,23.97,24.075,54.733,438.118,179.449
64,23.957,24.086,54.971,436.712,180.053
65,23.975,24.122,54.66,438.285,180.069
66,23.966,24.132,55.03,439.798,179.58
67,24.04,24.105,55.185,438.223,180.659
68,24.012,24.098,55.052,439.723,178.617
69,23.991,24.091,55.21,435.47,178.539
70,23.966,24.084,54.959,437.418,181.67
71,23.976,24.125,54.978,437.56,178.913
72,23.976,24.098,54.657,436.186,178.998
73,24.033,24.091,55.073,438.657,180.013
74,24.016,24.099,55.049,438.644,180.054
75,23.982,24.053,55.365,437.462,178.889
76,23.964,24.067,54.987,437.122,181.304
77,23.989,24.095,55.15,439.511,179.499
78,23.961,24.113,55.059,438.011,180.088
79,24.022,24.098,54.835,440.553,179.518
80,23.997,24.108,55.308,438.312,178.211
81,24.014,24.102,55.288,437.456,179.96
82,24.037,24.06,54.877,438.305,179.994
83,24.054,24.083,55.07,437.746,179.588
84,24.045,24.087,55.016,437.814,179.788
85,24.005,24.077,55.31,438.4,178.267
86,24.026,24.078,54.863,434.589,179.122
87,24.016,24.063,55.024,438.85,180.271
88,24.008,24.112,54.986,437.489,180.731
89,23.974,24.133,54.681,435.582,179.48
90,23.939,24.137,54.844,418.447,180.022
91,24.011,24.083,55.161,419.583,180.278
92,24.004,24.124,54.934,419.105,180.355
93,23.974,24.086,54.908,418.107,178.504
94,24.053,24.149,54.642,418.837,181.106
95,23.98,24.063,55.136,419.779,181.195
96,24.015,24.09,55.115,416.604,180.207
97,24.031,24.121,54.697,418.935,180.519
98,24.005,24.084,54.225,418.716,180.242
99,24.061,24.114,55.051,418.194,179.464
100,24.004,24.082,55.064,420.498,179.552
101,24.014,24.112,54.919,418.451,180.42
102,24.044,24.059,55.163,419.733,179.912
103,24.04,24.075,55.196,420.909,179.063
104,23.982,24.127,54.582,420.828,180.475
105,24.021,24.081,54.942,418.597,178.115
106,23.992,24.083,54.757,420.617,178.822
107,24.005,24.109,55.139,420.647,180.818
108,24.006,24.094,54.792,419.287,178.756
109,24.012,24.13,55.107,420.431,178.213
110,23.996,24.109,54.88,419.387,178.706
111,24.016,24.075,55.206,419.685,179.922
112,24.039,24.093,55.033,419.922,180.004
113,23.945,24.083,55.077,415.481,180.303
114,23.993,24.105,54.846,417.613,180.083
115,24.011,24.075,54.875,421.205,180.041
116,24.018,24.158,55.127,421.802,179.998
117,23.963,24.076,55.184,419.369,178.358
118,23.903,24.105,54.81,417.391,180.089
119,24.006,24.085,54.891,418.826,180.803
120,23.995,24.102,55.291,417.635,179.079
121,23.989,24.097,55.037,418.329,180.49
122,24.013,24.116,54.982,418.507,179.825
123,23.981,24.069,55.103,418.885,180.363
124,23.998,24.099,55.243,422.23,179.166
125,24.039,24.073,54.989,421.103,178.838
126,24.005,24.1,54.945,419.251,179.749
127,24.004,24.153,54.864,419.424,178.559
128,24.036,24.124,55.112,420.095,178.755
129,23.993,24.091,55.099,419.132,180.653
130,23.984,24.111,54.867,422.627,177.409
131,24.003,24.159,55.125,420.848,177.75
132,24.022,24.1,55.228,421.668,179.807
133,24.039,24.071,55.135,420.555,179.056
134,23.998,24.051,55.274,418.032,179.725
135,24.037,24.128,54.894,421.041,179.178
136,24.005,24.143,55.038,419.958,180.192
137,24.003,24.104,55.151,420.363,179.639
138,24.022,24.115,54.771,420.575,180.658
139,24.019,24.078,55.127,420.762,180.991
140,23.942,24.108,54.791,423.527,179.331
141,23.996,24.128,54.716,418.848,179.785
142,24.021,24.116,55.337,419.912,179.284
143,23.962,24.041,55.312,419.99,179.477
144,23.967,24.079,54.644,421.824,177.798
145,23.985,24.088,54.723,421.942,180.462
146,24.036,24.107,54.751,421.395,180.132
147,24.004,24.15,54.867,418.636,181.026
148,23.98,24.13,55.032,419.977,180.894
149,23.989,24.065,55.033,418.873,179.009
150,24.01,24.121,54.862,419.01,181.446
151,23.975,24.122,54.625,419.64,180.607
152,24.033,24.112,54.778,421.22,179.025
153,24.01,24.056,55.219,417.016,181.733
154,23.973,24.095,55.135,419.57,179.121
155,24.001,24.132,54.799,421.715,179.428
156,24.042,24.048,55.028,420.395,179.064
157,24.042,24.086,55.208,419.372,180.166
158,24.01,24.138,55.085,419.955,178.405
159,23.946,24.044,55.015,418.828,178.577
160,23.979,24.078,54.956,418.357,180.521
161,24.023,24.113,55.09,418.766,180.351
162,23.981,24.094,54.806,421.868,180.948
163,24.035,24.092,54.856,422.932,180.838
164,23.996,24.125,55.185,419.91,179.471
165,23.94,24.102,54.791,420.266,180.605
166,24.046,24.051,54.971,422.841,181.329
167,24.014,24.087,55.061,418.282,179.248
168,23.984,24.082,54.774,419.968,178.651
169,24.029,24.086,55.176,420.893,178.809
170,24.031,24.11,55.196,420.901,179.545
171,24.021,24.052,54.967,417.919,178.652
172,23.958,24.165,55.085,418.121,181.823
173,24.024,24.134,54.98,418.206,181.269
174,23.981,24.113,54.876,421.36,179.635
175,24.04,24.086,55.06,419.652,179.384
176,23.979,24.042,55.07,418.488,178.296
177,23.971,24.099,55.23,417.51,179.568
178,24.039,24.126,54.989,418.598,179.996
179,23.978,24.096,54.929,419.636,179.192
180,24.023,24.118,54.796,422.205,179.136
181,23.992,24.114,55.422,418.764,180.026
182,23.968,24.083,55.339,420.796,179.744
183,24.006,24.074,55.224,421.091,179.119
184,24.043,24.079,54.669,418.349,180.698
185,24.015,24.063,55.038,420.188,180.106
186,23.97,24.106,54.943,417.017,180.222
187,24.033,24.1,54.804,421.23,180.158
188,24.019,24.086,55.064,420.814,180.189
189,23.983,24.141,54.739,418.27,180.189
190,24.024,24.089,54.957,419.407,179.462
191,23.979,24.118,54.847,419.544,179.462
192,23.961,24.054,55.14,420.167,180.58
193,24.02,24.11,55.271,418.378,180.623
194,24.022,24.073,55.079,420.545,179.455
195,23.984,24.071,54.951,421.06,181.47
196,23.929,24.113,54.999,420.643,179.62
197,24.026,24.088,54.896,420.411,178.369
198,24.006,24.095,55.025,420.406,182.42
199,24.006,24.076,54.942,419.784,179.35
200,23.963,24.113,54.967,420.38,178.653
201,24.036,24.094,55.162,419.314,180.387
202,24.01,24.094,55.039,419.875,179.928
203,23.939,24.088,54.871,419.966,178.23
204,24.002,24.119,54.629,419.72,179.827
205,23.985,24.076,54.956,417.791,181.714
206,23.946,24.104,55.083,418.332,179.834
207,23.986,24.096,54.878,417.672,180.187
208,24.007,24.118,55.257,419.942,181.116
209,23.95,24.121,54.942,419.465,179.324
210,23.98,24.103,55.136,423.015,179.818
211,24.03,24.119,54.944,419.127,181.259
212,23.989,24.093,55.077,419.392,181.559
213,23.997,24.12,54.991,420.207,178.763
214,23.997,24.138,55.066,418.86,181.518
215,24.008,24.08,54.927,419.056,181.459
216,24.021,24.076,54.941,421.911,179.894
217,23.996,24.085,54.841,420.224,179.769
218,23.987,24.158,54.766,421.086,178.901
219,24.043,24.115,54.97,421.263,180.966
220,24.025,24.09,54.91,419.032,179.413
221,23.992,24.088,54.787,417.773,180.212
222,23.99,24.125,54.859,420.762,179.75
223,23.983,24.081,55.048,419.298,177.38
224,24.049,24.101,55.002,419.7,180.684
225,23.992,24.048,55.019,419.639,179.972
226,24.033,24.08,54.633,421.629,180.905
227,24.02,24.102,55.212,419.92,179.698
228,23.998,24.116,55.301,424.351,179.199
229,24.007,24.08,54.875,420.513,178.348
230,24.034,24.06,54.941,417.367,180.318
231,23.996,24.097,54.979,421.163,177.679
232,23.978,24.104,55.292,420.67,179.557
233,23.993,24.115,54.808,420.873,180.146
234,23.982,24.047,55.278,419.911,179.559
235,23.991,24.097,55.587,418.344,179.189
236,24.007,24.06,54.984,420.462,179.947
237,24.047,24.147,54.962,420.625,180.384
238,24.012,24.125,55.195,419.259,181.13
239,23.995,24.097,54.824,421.447,179.933
240,24.0,24.119,55.072,419.461,179.923
241,23.979,24.132,54.73,421.41,177.902
242,24.04,24.061,55.264,422.112,181.285
243,23.976,24.11,55.328,419.141,181.045
244,23.958,24.104,55.007,421.307,182.404
245,23.967,24.051,54.791,422.893,178.291
246,23.98,24.128,55.132,421.428,177.594
247,24.075,24.062,55.05,418.198,180.048
248,23.999,24.104,54.795,417.27,180.639
249,24.043,24.098,55.106,421.066,180.212
250,23.988,24.086,54.915,419.969,179.183
251,23.971,24.078,54.995,420.202,180.503
252,23.943,24.126,54.798,418.774,179.102
253,23.989,24.119,54.608,418.616,179.805
254,23.952,24.067,54.876,420.156,180.909
255,23.983,24.08,55.273,421.422,179.262
256,24.02,24.129,54.84,423.278,181.264
257,24.017,24.079,55.169,419.979,179.928
258,24.017,24.111,54.892,420.844,180.667
259,24.008,24.139,55.062,418.229,178.703
260,24.017,24.118,55.125,418.461,180.081
261,23.911,24.099,55.432,419.547,180.464
262,23.94,24.134,54.924,420.767,181.109
263,24.012,24.109,55.217,419.342,179.843
264,23.994,24.127,54.791,420.193,179.933
265,23.998,24.074,54.82,420.823,179.659
266,23.973,24.035,54.774,418.745,179.897
267,24.016,24.133,54.921,421.516,179.415
268,24.042,24.126,55.168,417.576,177.88
269,24.027,24.081,55.218,417.316,178.905
270,24.02,24.109,55.213,419.37,180.405
271,24.029,24.107,55.296,419.145,180.483
272,23.976,24.082,54.989,419.052,178.846
273,23.955,24.083,55.012,420.843,180.966
274,23.941,24.063,54.983,419.646,179.365
275,24.009,24.074,54.508,420.055,179.885
276,24.008,24.169,55.487,423.367,180.535
277,23.981,24.098,54.767,419.632,179.694
278,24.008,24.102,55.087,422.031,179.322
279,24.019,24.086,54.678,422.671,181.295
280,23.967,24.079,54.989,418.051,180.899
281,24.025,24.059,55.008,419.346,180.034
282,23.996,24.12,54.574,419.095,180.461
283,24.005,24.107,54.467,417.851,178.3
284,23.967,24.103,55.154,418.151,179.519
285,24.015,24.078,55.061,419.132,176.709
286,23.982,24.089,54.55,419.293,178.685
287,23.985,24.079,54.906,417.416,180.438
288,24.006,24.179,55.099,419.294,179.727
289,23.975,24.125,54.615,419.281,179.924
290,24.014,24.102,54.678,421.327,180.564
291,23.996,24.041,55.088,418.847,180.526
292,23.994,24.108,55.247,419.709,181.561
293,24.05,24.095,54.802,420.889,180.942
294,24.028,24.076,54.854,418.196,178.723
295,24.023,24.078,54.82,421.206,178.992
296,23.97,24.121,55.069,417.844,178.124
297,24.003,24.105,55.078,419.949,180.004
298,24.026,24.093,54.906,419.671,180.874
299,24.053,24.057,54.934,417.735,181.971
300,24.021,24.151,54.849,418.887,180.558
