time_s,channel_id,value,quality_flag
-148,E1,-0.007276,PASS
-147,E1,0.001306,PASS
-146,E1,0.053089,PASS
-145,E1,0.035986,PASS
-144,E1,-0.002742,PASS
-143,E1,0.040694,PASS
-142,E1,-0.000228,PASS
-141,E1,0.048286,PASS
-140,E1,0.031674,PASS
-139,E1,-0.003332,PASS
-138,E1,0.011323,PASS
-137,E1,0.023888,PASS
-136,E1,0.036793,PASS
-135,E1,0.004989,PASS
-134,E1,0.033471,PASS
-133,E1,0.031345,PASS
-132,E1,0.015514,PASS
-131,E1,0.008802,PASS
-130,E1,0.036383,PASS
-129,E1,0.018881,PASS
-128,E1,0.017152,PASS
-127,E1,0.002933,PASS
-126,E1,0.00639,PASS
-125,E1,0.007449,PASS
-124,E1,0.001888,PASS
-123,E1,0.021697,PASS
-122,E1,0.033997,PASS
-121,E1,0.006059,PASS
-120,E1,0.028746,PASS
-119,E1,0.031332,PASS
-118,E1,0.04253,PASS
-117,E1,-0.006578,PASS
-116,E1,0.00016,PASS
-115,E1,0.036037,PASS
-114,E1,0.014937,PASS
-113,E1,0.024051,PASS
-112,E1,0.024994,PASS
-111,E1,0.020373,PASS
-110,E1,0.008893,PASS
-109,E1,0.043147,PASS
-108,E1,0.028491,PASS
-107,E1,0.024614,PASS
-106,E1,0.036803,PASS
-105,E1,0.025507,PASS
-104,E1,-0.006319,PASS
-103,E1,-0.012984,PASS
-102,E1,0.021264,PASS
-101,E1,0.005386,PASS
-100,E1,-0.005094,PASS
-99,E1,0.020105,PASS
-98,E1,0.038799,PASS
-97,E1,0.011657,PASS
-96,E1,0.027231,PASS
-95,E1,0.039604,PASS
-94,E1,0.050457,PASS
-93,E1,0.025074,PASS
-92,E1,0.019388,PASS
-91,E1,0.050259,PASS
-90,E1,0.008435,PASS
-89,E1,0.017914,PASS
-88,E1,0.008629,PASS
-87,E1,0.035303,PASS
-86,E1,0.016489,PASS
-85,E1,0.019385,PASS
-84,E1,0.026817,PASS
-83,E1,0.026456,PASS
-82,E1,0.015604,PASS
-81,E1,0.013097,PASS
-80,E1,0.015612,PASS
-79,E1,0.012133,PASS
-78,E1,-0.001789,PASS
-77,E1,0.009334,PASS
-76,E1,-0.044378,PASS
-75,E1,0.013946,PASS
-74,E1,0.033768,PASS
-73,E1,-0.005561,PASS
-72,E1,-0.001146,PASS
-71,E1,-0.006439,PASS
-70,E1,0.012163,PASS
-69,E1,0.009902,PASS
-68,E1,0.001776,PASS
-67,E1,0.015468,PASS
-66,E1,0.016875,PASS
-65,E1,0.020749,PASS
-64,E1,0.007318,PASS
-63,E1,0.033083,PASS
-62,E1,0.013125,PASS
-61,E1,0.045523,PASS
-60,E1,0.015191,PASS
-59,E1,0.022997,PASS
-58,E1,0.048486,PASS
-57,E1,0.02204,PASS
-56,E1,0.00725,PASS
-55,E1,0.039338,PASS
-54,E1,-0.013304,PASS
-53,E1,0.007538,PASS
-52,E1,0.034653,PASS
-51,E1,0.001853,PASS
-50,E1,0.013807,PASS
-49,E1,0.016821,PASS
-48,E1,0.023557,PASS
-47,E1,0.01725,PASS
-46,E1,0.029621,PASS
-45,E1,0.021305,PASS
-44,E1,0.023465,PASS
-43,E1,0.055254,PASS
-42,E1,0.005032,PASS
-41,E1,0.025574,PASS
-40,E1,0.011778,PASS
-39,E1,0.002906,PASS
-38,E1,0.052289,PASS
-37,E1,0.052764,PASS
-36,E1,0.01074,PASS
-35,E1,-0.029486,PASS
-34,E1,0.000521,PASS
-33,E1,-0.002593,PASS
-32,E1,0.020947,PASS
-31,E1,0.015766,PASS
-30,E1,0.001887,PASS
-29,E1,0.029777,PASS
-28,E1,0.030085,PASS
-27,E1,0.026419,PASS
-26,E1,0.02849,PASS
-25,E1,0.056992,PASS
-24,E1,0.021803,PASS
-23,E1,0.045682,PASS
-22,E1,0.011038,PASS
-21,E1,0.049898,PASS
-20,E1,0.001255,PASS
-19,E1,0.016612,PASS
-18,E1,0.040121,PASS
-17,E1,0.010836,PASS
-16,E1,0.014057,PASS
-15,E1,0.010224,PASS
-14,E1,0.003149,PASS
-13,E1,-0.006414,PASS
-12,E1,0.012427,PASS
-11,E1,-0.021565,PASS
-10,E1,0.025324,PASS
-9,E1,0.018986,PASS
-8,E1,0.033147,PASS
-7,E1,0.05445,PASS
-6,E1,0.050249,PASS
-5,E1,0.061252,PASS
-4,E1,0.025054,PASS
-3,E1,0.034561,PASS
-2,E1,0.025525,PASS
-1,E1,0.018348,PASS
0,E1,0.116528,PASS
1,E1,0.116166,PASS
2,E1,0.128932,PASS
3,E1,0.133739,PASS
4,E1,0.130399,PASS
5,E1,0.176204,PASS
6,E1,0.143121,PASS
7,E1,0.191856,PASS
8,E1,0.193584,PASS
9,E1,0.175428,PASS
10,E1,0.22116,PASS
11,E1,0.22896,PASS
12,E1,0.221392,PASS
13,E1,0.227643,PASS
14,E1,0.240719,PASS
15,E1,0.235952,PASS
16,E1,0.250053,PASS
17,E1,0.248178,PASS
18,E1,0.257835,PASS
19,E1,0.268,PASS
20,E1,0.240785,PASS
21,E1,0.238617,PASS
22,E1,0.256143,PASS
23,E1,0.286971,PASS
24,E1,0.242767,PASS
25,E1,0.225199,PASS
26,E1,0.227583,PASS
27,E1,0.199878,PASS
28,E1,0.217801,PASS
29,E1,0.226405,PASS
30,E1,0.213909,PASS
31,E1,0.183462,PASS
32,E1,0.191007,PASS
33,E1,0.173168,PASS
34,E1,0.168174,PASS
35,E1,0.169939,PASS
36,E1,0.143528,PASS
37,E1,0.134804,PASS
38,E1,0.132909,PASS
39,E1,0.154069,PASS
40,E1,0.136458,PASS
41,E1,0.10302,PASS
42,E1,0.108848,PASS
43,E1,0.098722,PASS
44,E1,0.075081,PASS
45,E1,0.096563,PASS
46,E1,0.089162,PASS
47,E1,0.091605,PASS
48,E1,0.034937,PASS
49,E1,0.061956,PASS
50,E1,0.035893,PASS
51,E1,0.069397,PASS
52,E1,0.045873,PASS
53,E1,0.069104,PASS
54,E1,0.043318,PASS
55,E1,0.04591,PASS
56,E1,0.029523,PASS
57,E1,0.043703,PASS
58,E1,0.048524,PASS
59,E1,0.026403,PASS
60,E1,0.052686,PASS
61,E1,0.028558,PASS
62,E1,0.029649,PASS
63,E1,0.051593,PASS
64,E1,0.045141,PASS
65,E1,0.040779,PASS
66,E1,0.014325,PASS
67,E1,0.030736,PASS
68,E1,0.051572,PASS
69,E1,0.023029,PASS
70,E1,0.026638,PASS
71,E1,0.03941,PASS
72,E1,0.046144,PASS
73,E1,0.035546,PASS
74,E1,0.049348,PASS
75,E1,0.058228,PASS
76,E1,-0.000663,PASS
77,E1,0.051632,PASS
78,E1,0.048012,PASS
79,E1,0.043978,PASS
80,E1,0.033122,PASS
81,E1,0.058828,PASS
82,E1,0.00869,PASS
83,E1,0.022081,PASS
84,E1,0.027447,PASS
85,E1,0.042129,PASS
86,E1,0.001502,PASS
87,E1,0.032411,PASS
88,E1,0.046009,PASS
89,E1,0.036263,PASS
90,E1,0.048338,PASS
91,E1,0.058716,PASS
92,E1,0.044629,PASS
93,E1,0.03485,PASS
94,E1,0.024938,PASS
95,E1,0.050444,PASS
96,E1,0.034594,PASS
97,E1,0.03801,PASS
98,E1,0.045605,PASS
99,E1,0.009823,PASS
100,E1,0.077735,PASS
101,E1,0.01507,PASS
102,E1,0.044092,PASS
103,E1,0.061691,PASS
104,E1,0.018455,PASS
105,E1,0.052937,PASS
106,E1,0.040201,PASS
107,E1,0.045255,PASS
108,E1,0.027893,PASS
109,E1,0.016964,PASS
110,E1,0.036264,PASS
111,E1,0.009157,PASS
112,E1,0.03653,PASS
113,E1,0.040787,PASS
114,E1,0.050469,PASS
115,E1,0.025986,PASS
116,E1,0.024315,PASS
117,E1,0.058724,PASS
118,E1,0.032243,PASS
119,E1,0.032753,PASS
120,E1,0.051772,PASS
121,E1,0.031233,PASS
122,E1,0.062273,PASS
123,E1,0.044809,PASS
124,E1,0.038463,PASS
125,E1,0.027808,PASS
126,E1,0.067318,PASS
127,E1,0.033123,PASS
128,E1,0.021892,PASS
129,E1,0.00891,PASS
130,E1,0.04894,PASS
131,E1,0.049738,PASS
132,E1,0.060397,PASS
133,E1,0.048009,PASS
134,E1,0.031459,PASS
135,E1,0.053863,PASS
136,E1,0.055179,PASS
137,E1,0.02828,PASS
138,E1,0.046368,PASS
139,E1,0.045334,PASS
140,E1,0.040951,PASS
141,E1,0.021056,PASS
142,E1,0.06881,PASS
143,E1,0.029166,PASS
144,E1,0.025845,PASS
145,E1,0.022417,PASS
146,E1,0.004747,PASS
147,E1,0.059611,PASS
148,E1,0.025188,PASS
149,E1,0.031387,PASS
150,E1,0.039663,PASS
151,E1,0.033434,PASS
152,E1,0.024914,PASS
153,E1,0.03853,PASS
154,E1,0.020893,PASS
155,E1,0.069702,PASS
156,E1,0.020522,PASS
157,E1,0.03701,PASS
158,E1,0.04464,PASS
159,E1,0.040579,PASS
160,E1,0.046418,PASS
161,E1,0.03766,PASS
162,E1,0.035313,PASS
163,E1,0.054854,PASS
164,E1,0.030664,PASS
165,E1,0.051311,PASS
166,E1,0.027426,PASS
167,E1,0.043355,PASS
168,E1,0.050141,PASS
169,E1,0.055539,PASS
170,E1,0.047437,PASS
171,E1,0.020037,PASS
172,E1,0.029233,PASS
173,E1,0.032523,PASS
174,E1,0.043578,PASS
175,E1,0.053888,PASS
176,E1,0.033614,PASS
177,E1,0.017331,PASS
178,E1,0.067692,PASS
179,E1,0.027347,PASS
180,E1,0.080532,PASS
181,E1,0.064872,PASS
182,E1,0.04018,PASS
183,E1,0.071876,PASS
184,E1,0.051163,PASS
185,E1,0.006558,PASS
186,E1,0.057553,PASS
187,E1,-0.002961,PASS
188,E1,0.025115,PASS
189,E1,0.012328,PASS
190,E1,0.008871,PASS
191,E1,0.036264,PASS
192,E1,0.029371,PASS
193,E1,0.028035,PASS
194,E1,0.045691,PASS
195,E1,0.036753,PASS
196,E1,0.048895,PASS
197,E1,0.08453,PASS
198,E1,0.041496,PASS
199,E1,0.044512,PASS
200,E1,0.063825,PASS
201,E1,0.005435,PASS
202,E1,0.072044,PASS
203,E1,0.068309,PASS
204,E1,0.05791,PASS
205,E1,0.034283,PASS
206,E1,0.036306,PASS
207,E1,0.020145,PASS
208,E1,0.028208,PASS
209,E1,0.048161,PASS
210,E1,0.094794,PASS
211,E1,0.05657,PASS
212,E1,0.058239,PASS
213,E1,0.055815,PASS
214,E1,0.036456,PASS
215,E1,0.042579,PASS
216,E1,0.051332,PASS
217,E1,0.026004,PASS
218,E1,0.035405,PASS
219,E1,0.055744,PASS
220,E1,0.067984,PASS
221,E1,0.052429,PASS
222,E1,0.051029,PASS
223,E1,0.023874,PASS
224,E1,0.04894,PASS
225,E1,0.068412,PASS
226,E1,0.023043,PASS
227,E1,0.039359,PASS
228,E1,0.043635,PASS
229,E1,0.045549,PASS
230,E1,0.067567,PASS
231,E1,0.056852,PASS
232,E1,0.07673,PASS
233,E1,0.043572,PASS
234,E1,0.03453,PASS
235,E1,0.071104,PASS
236,E1,0.03527,PASS
237,E1,0.055365,PASS
238,E1,0.037959,PASS
239,E1,0.039107,PASS
240,E1,0.051194,PASS
241,E1,0.046747,PASS
242,E1,0.038467,PASS
243,E1,0.037483,PASS
244,E1,0.036598,PASS
245,E1,0.036074,PASS
246,E1,0.031427,PASS
247,E1,0.040052,PASS
248,E1,0.065515,PASS
249,E1,0.063978,PASS
250,E1,0.051862,PASS
251,E1,0.009182,PASS
252,E1,0.044568,PASS
253,E1,0.045566,PASS
254,E1,0.065189,PASS
255,E1,0.075298,PASS
256,E1,0.043436,PASS
257,E1,0.020215,PASS
258,E1,0.043246,PASS
259,E1,0.026015,PASS
260,E1,0.090224,PASS
261,E1,0.049311,PASS
262,E1,0.049522,PASS
263,E1,0.039162,PASS
264,E1,0.044227,PASS
265,E1,0.051953,PASS
266,E1,0.039956,PASS
267,E1,0.061794,PASS
268,E1,0.045868,PASS
269,E1,0.058603,PASS
270,E1,0.072335,PASS
271,E1,0.029417,PASS
272,E1,0.064233,PASS
273,E1,0.04197,PASS
274,E1,0.071413,PASS
275,E1,0.030414,PASS
276,E1,0.068735,PASS
277,E1,0.054924,PASS
278,E1,0.054241,PASS
279,E1,0.035405,PASS
280,E1,0.053953,PASS
281,E1,0.077956,PASS
282,E1,0.070817,PASS
283,E1,0.031005,PASS
284,E1,0.038316,PASS
285,E1,0.054326,PASS
286,E1,0.045592,PASS
287,E1,0.034115,PASS
288,E1,0.057067,PASS
289,E1,0.063903,PASS
290,E1,0.053558,PASS
291,E1,0.070456,PASS
292,E1,0.065725,PASS
293,E1,0.046983,PASS
294,E1,0.054939,PASS
295,E1,0.030253,PASS
296,E1,0.034472,PASS
297,E1,0.07009,PASS
298,E1,0.041181,PASS
299,E1,0.06438,PASS
300,E1,0.071133,PASS
