time_s,leaf_temp_c,air_temp_c,relative_humidity_pct,co2_ppm,light_umol_m2_s
-104,24.011,24.081,55.091,421.566,181.839
-103,23.994,24.059,54.976,418.282,179.46
-102,24.044,24.101,55.077,419.036,180.213
-101,24.041,24.084,54.687,420.735,180.617
-100,24.033,24.075,54.886,422.034,179.787
-99,24.001,24.153,55.12,417.528,178.81
-98,23.965,24.077,55.088,419.389,180.576
-97,23.987,24.073,54.674,421.877,179.327
-96,24.018,24.157,55.062,420.325,178.659
-95,23.919,24.119,54.67,419.002,178.983
-94,24.018,24.066,54.612,423.475,181.108
-93,23.982,24.125,54.883,419.724,179.791
-92,24.017,24.079,54.907,420.589,181.584
-91,23.952,24.086,55.256,420.152,179.177
-90,23.959,24.161,55.132,418.806,180.091
-89,23.985,24.103,55.048,420.743,180.473
-88,24.024,24.049,55.158,419.294,179.777
-87,24.01,24.091,54.955,422.531,182.008
-86,23.989,24.103,54.992,420.393,180.877
-85,24.042,24.096,54.6,420.482,179.861
-84,23.993,24.136,55.012,419.707,180.231
-83,24.008,24.147,54.604,420.17,180.378
-82,23.997,24.112,54.586,420.72,179.097
-81,23.993,24.167,54.852,417.524,178.884
-80,23.99,24.131,55.201,418.199,179.723
-79,23.989,24.118,54.971,420.702,180.643
-78,23.988,24.114,55.093,418.006,181.376
-77,23.96,24.096,55.019,416.224,179.786
-76,23.981,24.098,54.963,421.348,178.888
-75,23.991,24.111,55.055,417.54,178.545
-74,23.978,24.093,55.09,419.101,179.588
-73,23.997,24.135,54.853,419.11,181.328
-72,24.003,24.098,55.056,419.275,180.141
-71,24.032,24.123,54.966,419.816,179.233
-70,23.977,24.125,54.912,420.483,179.64
-69,24.012,24.062,54.881,421.055,178.701
-68,24.037,24.123,54.736,419.502,178.882
-67,23.957,24.093,54.83,419.034,180.298
-66,24.006,24.089,55.281,420.44,181.715
-65,24.011,24.037,55.53,419.192,179.209
-64,24.01,24.091,55.047,421.25,180.85
-63,24.01,24.102,54.669,420.283,179.969
-62,23.968,24.122,54.781,419.399,179.737
-61,23.949,24.084,55.405,417.099,179.717
-60,23.984,24.137,54.761,419.639,180.546
-59,23.898,24.148,55.24,420.167,179.502
-58,23.989,24.137,55.045,420.718,179.471
-57,24.006,24.136,55.14,422.271,179.429
-56,23.988,24.09,54.896,420.889,178.196
-55,23.964,24.129,55.075,420.825,180.946
-54,24.021,24.132,54.626,417.151,178.817
-53,24.025,24.139,54.753,420.881,180.784
-52,23.999,24.108,55.066,417.14,179.848
-51,24.008,24.102,55.147,419.585,180.255
-50,23.983,24.144,54.869,419.404,180.481
-49,23.953,24.096,55.076,421.687,179.316
-48,23.979,24.101,55.415,418.434,179.959
-47,23.996,24.065,54.886,420.273,179.24
-46,24.021,24.132,54.442,418.733,178.373
-45,23.962,24.11,55.008,420.624,180.38
-44,24.022,24.108,54.706,419.523,180.246
-43,24.003,24.107,54.878,418.025,178.943
-42,23.95,24.151,54.94,419.195,182.009
-41,24.004,24.099,55.284,419.392,181.116
-40,23.965,24.145,55.326,415.496,179.542
-39,23.992,24.083,54.934,419.78,179.985
-38,23.993,24.049,54.797,419.515,181.615
-37,24.049,24.105,54.92,417.67,181.031
-36,24.01,24.102,54.854,421.258,178.441
-35,23.936,24.139,54.949,421.278,180.776
-34,24.032,24.129,55.121,419.504,180.082
-33,23.974,24.051,54.767,417.281,179.973
-32,24.0,24.131,54.924,420.13,179.036
-31,24.034,24.044,55.064,423.998,179.682
-30,24.058,24.077,54.865,418.523,179.977
-29,24.032,24.168,54.531,420.162,178.45
-28,24.019,24.052,54.849,420.546,181.356
-27,24.04,24.13,54.87,419.783,180.454
-26,24.005,24.133,55.054,418.188,179.622
-25,23.995,24.075,54.935,418.93,181.008
-24,24.035,24.163,55.211,419.658,179.496
-23,24.009,24.112,55.139,419.842,182.241
-22,24.025,24.108,55.256,420.641,180.88
-21,24.019,24.115,54.758,420.204,177.966
-20,23.989,24.131,54.912,419.261,181.896
-19,24.005,24.121,54.841,420.893,180.733
-18,23.937,24.149,55.004,420.199,179.163
-17,23.969,24.116,55.252,419.402,180.028
-16,23.958,24.089,54.522,419.55,181.403
-15,24.01,24.117,55.085,421.213,181.622
-14,24.023,24.059,55.043,420.281,181.522
-13,24.027,24.089,55.138,416.58,181.141
-12,24.035,24.095,54.964,420.006,178.741
-11,24.03,24.093,54.996,418.979,179.615
-10,23.999,24.101,54.977,419.729,178.304
-9,23.992,24.127,55.007,419.965,181.233
-8,24.005,24.142,54.769,417.234,179.072
-7,24.059,24.035,55.178,417.873,179.266
-6,24.02,24.102,54.69,422.448,181.064
-5,24.014,24.08,54.917,417.62,178.555
-4,23.992,24.136,55.254,420.081,179.149
-3,24.021,24.057,55.582,422.268,180.725
-2,23.984,24.137,54.992,419.902,180.187
-1,23.988,24.126,55.072,418.543,179.61
0,23.933,24.118,55.249,420.901,179.462
1,23.993,24.096,55.229,422.144,180.807
2,24.005,24.112,54.917,419.424,179.317
3,23.992,24.077,54.88,419.019,180.779
4,24.015,24.121,54.733,420.3,181.333
5,24.002,24.088,54.938,417.998,181.896
6,23.973,24.116,55.151,418.606,178.793
7,23.943,24.071,55.125,419.039,181.424
8,24.038,24.127,54.901,422.106,179.693
9,23.978,24.098,55.01,420.586,180.455
10,23.967,24.077,55.303,420.169,179.675
11,24.081,24.1,54.599,420.43,180.351
12,24.003,24.129,54.914,423.856,179.039
13,24.016,24.105,55.004,422.28,181.33
14,24.003,24.112,54.93,423.221,180.171
15,24.041,24.1,54.936,421.579,180.518
16,24.002,24.144,54.85,418.87,181.319
17,23.973,24.087,54.767,419.565,178.245
18,24.055,24.11,54.953,416.211,179.134
19,23.998,24.076,54.92,419.084,181.476
20,23.962,24.084,54.974,420.156,178.87
21,23.979,24.1,55.276,419.986,181.431
22,23.974,24.109,54.927,418.53,180.272
23,23.977,24.07,55.055,421.245,180.054
24,23.964,24.138,54.831,420.385,178.844
25,24.0,24.084,55.03,419.792,180.429
26,24.033,24.112,55.233,419.957,179.46
27,24.002,24.135,55.075,418.624,181.938
28,24.016,24.036,55.065,418.236,177.656
29,24.035,24.106,55.028,420.574,179.085
30,23.989,24.117,54.794,421.218,179.688
31,23.98,24.13,55.21,419.593,181.421
32,23.995,24.095,55.13,418.894,180.46
33,24.017,24.152,55.085,420.813,181.556
34,24.02,24.102,55.267,418.653,179.817
35,23.976,24.059,54.959,418.303,179.638
36,24.04,24.126,54.967,418.686,181.413
37,24.023,24.079,54.88,419.145,180.423
38,24.098,24.087,55.11,418.324,179.655
39,23.99,24.088,54.87,419.342,180.968
40,24.03,24.115,55.016,419.915,180.974
41,23.976,24.116,54.945,417.761,181.073
42,23.991,24.065,54.955,420.63,181.212
43,23.988,24.096,55.121,420.279,180.163
44,23.978,24.104,55.226,421.523,179.293
45,23.975,24.095,54.966,421.224,179.188
46,23.979,24.133,54.874,423.001,182.018
47,24.066,24.079,54.963,418.963,180.258
48,24.006,24.091,54.996,421.611,181.764
49,23.995,24.069,54.842,418.373,178.568
50,24.049,24.099,55.175,419.535,179.984
51,24.025,24.116,55.171,420.386,180.717
52,24.026,24.145,55.175,418.263,181.423
53,24.014,24.121,55.035,421.593,178.113
54,23.979,24.126,54.934,418.758,180.159
55,24.014,24.111,55.25,420.439,181.308
56,24.005,24.104,55.198,419.822,179.923
57,23.995,24.124,54.783,419.22,179.709
58,24.055,24.113,54.746,420.26,181.186
59,23.968,24.072,54.66,421.236,180.457
60,24.055,24.136,55.13,419.555,179.374
61,23.986,24.054,55.001,420.98,179.941
62,24.039,24.077,55.101,419.284,181.981
63,23.998,24.114,54.937,420.539,180.815
64,23.994,24.071,55.06,417.485,180.125
65,24.062,24.089,54.888,419.613,180.059
66,23.976,24.086,54.807,420.91,181.324
67,24.044,24.091,55.134,418.311,179.656
68,23.999,24.129,55.219,420.03,177.226
69,23.973,24.106,55.358,422.746,181.873
70,23.961,24.157,54.924,419.197,179.26
71,24.007,24.126,55.045,417.973,180.918
72,24.018,24.116,55.224,419.595,179.605
73,24.006,24.088,54.768,419.909,181.585
74,24.042,24.094,54.978,418.228,180.25
75,24.034,24.129,54.957,420.299,180.152
76,24.011,24.127,55.127,418.534,180.429
77,23.987,24.103,55.274,421.848,180.755
78,24.001,24.082,55.248,418.158,181.664
79,24.014,24.164,54.893,418.952,179.716
80,23.981,24.135,54.895,421.17,178.648
81,24.014,24.126,55.061,418.978,180.384
82,23.997,24.135,55.366,421.11,180.101
83,23.995,24.128,54.839,417.403,179.771
84,24.024,24.125,54.853,420.893,180.522
85,24.038,24.127,54.949,421.513,179.724
86,24.034,24.11,54.932,419.574,180.22
87,24.016,24.075,54.939,420.882,179.029
88,23.991,24.118,54.916,419.319,179.22
89,24.001,24.08,54.967,420.692,179.109
90,23.999,24.082,54.886,420.029,180.51
91,24.012,24.057,55.046,420.394,179.916
92,24.025,24.125,55.034,419.844,178.982
93,24.008,24.065,54.97,421.569,180.045
94,23.961,24.068,54.586,421.729,179.262
95,24.025,24.14,55.0,420.291,179.937
96,24.002,24.086,55.271,419.648,179.215
97,23.966,24.172,55.379,419.723,180.597
98,23.98,24.103,55.1,421.325,179.681
99,24.047,24.066,54.905,419.745,179.771
100,23.981,24.136,55.04,419.602,179.199
101,23.965,24.096,55.418,421.505,178.456
102,23.913,24.105,55.096,421.541,177.589
103,24.006,24.143,55.282,418.845,182.016
104,23.941,24.127,54.821,420.806,180.349
105,24.003,24.067,54.956,421.463,180.958
106,24.042,24.135,55.071,421.669,180.323
107,23.989,24.08,54.784,416.259,179.323
108,23.993,24.094,54.694,419.872,181.473
109,24.036,24.079,54.664,418.783,180.132
110,23.997,24.088,54.744,420.987,178.611
111,23.959,24.17,55.115,415.875,179.914
112,24.03,24.106,54.877,423.365,179.696
113,24.041,24.107,54.85,420.467,181.522
114,24.014,24.103,55.018,417.631,180.309
115,23.98,24.129,54.926,418.87,180.375
116,24.049,24.112,54.875,421.519,179.262
117,23.985,24.081,54.772,419.291,179.69
118,23.963,24.115,55.222,417.65,181.949
119,24.037,24.103,54.875,421.604,180.118
120,23.986,24.073,55.167,422.172,180.66
121,23.931,24.046,55.088,420.663,179.325
122,24.013,24.118,55.051,416.45,181.646
123,23.959,24.09,54.946,421.418,181.551
124,23.99,24.124,54.888,418.255,180.389
125,24.03,24.145,54.89,419.599,180.736
126,24.021,24.045,54.954,419.604,179.161
127,24.02,24.063,55.152,421.216,180.19
128,24.012,24.058,55.164,420.007,179.168
129,23.961,24.03,55.206,420.273,179.198
130,23.983,24.076,54.891,418.916,179.697
131,23.999,24.083,54.873,420.22,182.053
132,24.005,24.126,55.462,419.901,178.954
133,24.013,24.034,54.765,418.503,181.754
134,23.959,24.082,54.975,422.979,179.747
135,24.013,24.077,54.991,421.585,179.967
136,23.972,24.078,55.298,421.794,180.04
137,23.986,24.092,54.989,419.26,180.17
138,24.016,24.12,54.98,418.685,179.662
139,24.039,24.116,54.926,422.458,180.732
140,23.988,24.035,54.957,418.859,180.621
141,24.028,24.073,54.497,420.844,178.835
142,24.031,24.11,55.26,418.324,180.037
143,23.995,24.103,54.928,417.956,180.911
144,23.984,24.08,55.152,421.823,178.895
145,23.989,24.11,54.67,419.349,179.726
146,23.993,24.06,55.14,420.813,180.046
147,23.978,24.077,55.271,420.991,180.908
148,24.035,24.108,55.075,418.821,179.571
149,23.975,24.082,55.021,419.54,180.994
150,23.977,24.053,54.988,419.782,179.933
151,24.048,24.094,55.037,418.556,178.354
152,23.991,24.095,54.864,419.766,178.712
153,23.945,24.05,54.909,420.519,182.28
154,23.936,24.106,55.18,420.597,180.019
155,23.986,24.089,55.09,420.911,181.314
156,24.04,24.076,54.872,420.473,178.071
157,23.977,24.118,55.142,419.197,179.38
158,24.001,24.147,54.599,419.39,178.729
159,24.016,24.09,55.198,421.269,179.536
160,23.971,24.107,55.128,419.425,178.891
161,24.019,24.095,54.952,416.708,180.015
162,24.0,24.111,55.062,420.813,180.792
163,23.999,24.133,55.035,417.659,180.236
164,23.982,24.089,55.085,421.817,181.053
165,23.998,24.102,55.09,421.705,180.91
166,23.969,24.088,54.951,419.481,178.808
167,23.982,24.074,54.666,420.862,180.012
168,24.016,24.106,54.915,422.081,181.944
169,23.984,24.097,54.729,421.978,180.573
170,24.022,24.126,54.955,422.37,180.205
171,23.985,24.094,55.009,419.485,181.331
172,24.036,24.096,54.607,416.057,181.544
173,23.983,24.142,55.084,418.274,179.519
174,24.019,24.108,55.377,421.051,179.364
175,24.015,24.148,54.896,419.595,180.094
176,24.009,24.141,54.685,420.441,179.501
177,24.008,24.093,55.062,421.777,179.05
178,23.996,24.073,55.166,420.018,179.651
179,24.002,24.075,55.089,419.567,181.769
180,23.997,24.121,54.979,420.56,180.333
181,24.029,24.077,54.878,419.962,183.032
182,24.049,24.092,54.841,421.734,179.242
183,24.028,24.127,54.78,418.789,180.86
184,23.952,24.111,54.899,416.939,179.355
185,24.002,24.121,55.197,418.338,179.692
186,23.998,24.126,55.162,418.183,180.706
187,24.031,24.15,54.942,419.525,179.82
188,24.001,24.026,55.241,421.988,181.293
189,24.017,24.137,55.127,422.095,178.97
190,23.983,24.1,55.106,419.721,178.891
191,24.01,24.064,55.01,421.012,180.511
192,23.96,24.117,55.155,418.974,180.534
193,24.025,24.132,55.125,419.994,180.626
194,24.049,24.122,54.725,419.634,180.671
195,24.012,24.102,54.92,419.823,179.325
196,24.021,24.067,54.659,420.135,178.102
197,24.031,24.133,54.936,418.757,179.859
198,23.931,24.057,54.883,421.997,180.391
199,24.009,24.081,54.812,416.656,180.347
200,24.015,24.162,55.098,419.615,181.632
201,24.003,24.063,55.049,421.362,179.183
202,24.014,24.053,54.901,419.429,179.267
203,23.967,24.129,55.277,420.537,178.75
204,23.972,24.13,55.123,421.366,179.951
205,23.998,24.097,54.85,420.51,180.03
206,23.961,24.117,54.997,420.82,177.947
207,24.081,24.1,54.841,419.278,180.233
208,23.961,24.057,54.544,421.048,181.495
209,24.031,24.074,54.834,419.972,180.146
210,24.025,24.142,54.691,421.758,180.066
211,23.978,24.093,54.821,419.817,180.924
212,23.964,24.125,54.645,420.614,179.221
213,23.983,24.07,54.842,416.324,180.375
214,24.042,24.073,55.059,423.152,180.009
215,24.038,24.139,55.1,417.499,180.371
216,23.974,24.115,54.844,420.4,180.062
217,24.01,24.153,55.214,419.067,180.613
218,24.005,24.134,55.269,418.395,180.406
219,24.005,24.083,54.823,422.607,178.545
220,24.024,24.139,54.937,419.443,179.847
221,24.008,24.138,54.991,419.61,180.633
222,24.002,24.066,55.265,416.924,180.733
223,24.02,24.061,54.947,417.934,179.553
224,23.977,24.068,55.142,418.37,181.063
225,23.99,24.124,54.882,420.921,179.212
226,24.048,24.103,54.821,417.757,179.429
227,23.999,24.066,54.846,419.776,181.275
228,24.018,24.088,55.201,419.792,181.731
229,24.012,24.152,55.359,420.238,179.812
230,23.976,24.121,54.837,419.546,179.946
231,24.038,24.059,54.677,420.249,178.398
232,23.927,24.047,54.847,420.163,179.53
233,23.962,24.07,54.773,418.222,178.364
234,24.018,24.086,55.238,422.32,180.395
235,24.017,24.098,54.912,419.29,180.835
236,23.985,24.102,55.233,418.073,179.583
237,24.005,24.09,54.907,418.097,179.777
238,23.974,24.063,54.734,418.598,180.704
239,24.061,24.106,54.702,421.107,182.231
240,24.006,24.087,55.137,420.088,176.879
241,24.006,24.078,55.077,422.861,180.024
242,23.991,24.098,54.9,420.297,179.077
243,23.961,24.082,55.109,422.181,180.704
244,24.003,24.108,55.135,421.706,177.855
245,23.955,24.101,54.861,415.22,178.605
246,24.034,24.115,54.801,422.881,179.067
247,23.971,24.078,55.084,419.286,180.704
248,24.054,24.154,55.09,421.608,180.117
249,24.001,24.082,54.817,421.303,180.588
250,23.96,24.06,55.356,421.022,179.692
251,23.966,24.138,54.757,420.519,179.911
252,24.004,24.095,54.801,417.407,180.486
253,24.0,24.112,55.106,421.556,179.583
254,23.976,24.106,54.892,418.35,179.498
255,23.999,24.108,55.144,421.328,178.777
256,23.956,24.098,55.139,418.673,178.621
257,23.996,24.049,55.437,418.196,179.239
258,23.962,24.064,54.745,422.684,179.681
259,24.009,24.123,55.327,422.703,180.007
260,24.051,24.076,54.924,420.922,178.741
261,24.015,24.111,54.988,418.829,179.185
262,24.023,24.131,54.945,419.634,180.688
263,23.988,24.084,54.922,422.515,181.065
264,23.942,24.091,55.15,420.77,179.014
265,24.035,24.149,54.605,420.267,178.795
266,24.05,24.074,55.27,420.322,177.409
267,23.985,24.13,54.746,421.629,182.581
268,23.99,24.073,55.08,419.837,179.47
269,24.037,24.107,54.823,419.663,179.302
270,23.97,24.139,54.585,419.997,178.178
271,24.042,24.104,54.755,418.797,178.353
272,23.942,24.111,54.799,421.25,181.447
273,24.002,24.125,54.815,419.313,179.916
274,23.992,24.097,54.976,419.754,182.151
275,23.991,24.07,55.37,420.817,178.498
276,23.997,24.093,54.845,419.71,179.225
277,23.997,24.123,55.059,418.451,180.072
278,24.02,24.101,54.756,419.607,182.52
279,24.031,24.101,54.81,417.81,179.757
280,23.993,24.093,54.949,420.171,180.48
281,24.04,24.066,55.254,420.977,179.984
282,23.956,24.143,54.991,418.734,179.31
283,23.976,24.14,54.866,420.08,178.721
284,23.996,24.106,54.865,420.609,178.979
285,24.022,24.126,54.921,417.085,181.009
286,23.975,24.133,54.896,424.161,179.984
287,23.992,24.116,54.689,419.965,181.255
288,24.035,24.126,55.266,422.547,179.216
289,24.058,24.102,55.03,422.447,179.815
290,24.045,24.106,54.93,420.298,180.23
291,24.017,24.086,54.983,419.47,179.249
292,23.972,24.148,55.018,420.521,181.137
293,24.044,24.088,55.29,421.723,180.482
294,24.058,24.09,55.04,420.449,178.368
295,23.99,24.046,54.418,421.17,179.871
296,24.005,24.059,55.128,419.012,180.024
297,23.99,24.074,55.475,418.862,179.925
298,23.982,24.062,54.603,420.435,180.493
299,23.977,24.114,54.923,420.8,179.118
300,24.019,24.105,55.4,417.908,179.765
