time_s,channel_id,value,quality_flag
83,E1,0.010925,PASS
84,E1,0.06723,PASS
85,E1,0.031281,PASS
86,E1,0.002858,PASS
87,E1,0.060879,PASS
88,E1,0.015342,PASS
89,E1,0.038046,PASS
90,E1,0.028144,PASS
91,E1,0.011147,PASS
92,E1,0.000419,PASS
93,E1,0.004088,PASS
94,E1,0.015481,PASS
95,E1,0.024145,PASS
96,E1,0.0158,PASS
97,E1,0.066644,PASS
98,E1,0.042982,PASS
99,E1,0.035793,PASS
100,E1,0.007333,PASS
101,E1,0.019493,PASS
102,E1,0.001697,PASS
103,E1,0.040324,PASS
104,E1,0.024235,PASS
105,E1,0.014846,PASS
106,E1,0.015096,PASS
107,E1,0.046733,PASS
108,E1,-0.012273,PASS
109,E1,0.019258,PASS
110,E1,0.0033,PASS
111,E1,0.001703,PASS
112,E1,0.036947,PASS
113,E1,0.058376,PASS
114,E1,-0.00425,PASS
115,E1,0.008243,PASS
116,E1,0.029534,PASS
117,E1,0.039599,PASS
118,E1,0.024231,PASS
119,E1,0.041818,PASS
120,E1,0.017289,PASS
121,E1,0.000502,PASS
122,E1,0.033733,PASS
123,E1,0.024595,PASS
124,E1,-0.009105,PASS
125,E1,0.01903,PASS
126,E1,0.013429,PASS
127,E1,0.003541,PASS
128,E1,-0.014531,PASS
129,E1,0.026928,PASS
130,E1,0.034972,PASS
131,E1,0.057125,PASS
132,E1,0.052855,PASS
133,E1,0.025896,PASS
134,E1,0.028261,PASS
135,E1,0.017506,PASS
136,E1,-0.000893,PASS
137,E1,0.048388,PASS
138,E1,0.012551,PASS
139,E1,0.023377,PASS
140,E1,0.024658,PASS
141,E1,0.012115,PASS
142,E1,0.070133,PASS
143,E1,0.03007,PASS
144,E1,0.011361,PASS
145,E1,0.028272,PASS
146,E1,0.033521,PASS
147,E1,0.01356,PASS
148,E1,0.0264,PASS
149,E1,0.005896,PASS
150,E1,0.010461,PASS
151,E1,0.025585,PASS
152,E1,0.049909,PASS
153,E1,0.020392,PASS
154,E1,0.0491,PASS
155,E1,0.030083,PASS
156,E1,0.037677,PASS
157,E1,0.053826,PASS
158,E1,0.015927,PASS
159,E1,0.035366,PASS
160,E1,0.030921,PASS
161,E1,0.029893,PASS
162,E1,0.036119,PASS
163,E1,0.051487,PASS
164,E1,0.058046,PASS
165,E1,0.010479,PASS
166,E1,0.031855,PASS
167,E1,0.024654,PASS
168,E1,0.035052,PASS
169,E1,0.030812,PASS
170,E1,0.010151,PASS
171,E1,0.025569,PASS
172,E1,0.030084,PASS
173,E1,0.011569,PASS
174,E1,0.02461,PASS
175,E1,0.033134,PASS
176,E1,0.030561,PASS
177,E1,-0.006408,PASS
178,E1,0.025917,PASS
179,E1,0.006434,PASS
180,E1,0.017947,PASS
181,E1,0.054069,PASS
182,E1,0.041323,PASS
183,E1,0.026984,PASS
184,E1,0.039311,PASS
185,E1,0.03379,PASS
186,E1,0.021967,PASS
187,E1,0.048452,PASS
188,E1,0.028617,PASS
189,E1,0.069474,PASS
190,E1,0.010511,PASS
191,E1,1.5e-05,PASS
192,E1,0.050897,PASS
193,E1,0.031711,PASS
194,E1,0.031783,PASS
195,E1,0.016827,PASS
196,E1,0.051819,PASS
197,E1,0.019191,PASS
198,E1,0.002709,PASS
199,E1,0.053532,PASS
200,E1,0.041625,PASS
201,E1,0.02588,PASS
202,E1,0.063879,PASS
203,E1,0.001541,PASS
204,E1,0.053778,PASS
205,E1,0.021118,PASS
206,E1,0.053396,PASS
207,E1,0.036394,PASS
208,E1,0.030867,PASS
209,E1,0.020442,PASS
210,E1,-0.005017,PASS
211,E1,0.04168,PASS
212,E1,0.068026,PASS
213,E1,0.011306,PASS
214,E1,0.059837,PASS
215,E1,0.020863,PASS
216,E1,0.024584,PASS
217,E1,0.031073,PASS
218,E1,0.028645,PASS
219,E1,0.054885,PASS
220,E1,0.017677,PASS
221,E1,0.0179,PASS
222,E1,0.040829,PASS
223,E1,0.010182,PASS
224,E1,0.035751,PASS
225,E1,0.058875,PASS
226,E1,0.035805,PASS
227,E1,0.034719,PASS
228,E1,0.049156,PASS
229,E1,0.024924,PASS
230,E1,-0.006941,PASS
231,E1,0.046808,PASS
232,E1,0.027508,PASS
233,E1,0.036114,PASS
234,E1,0.024427,PASS
235,E1,0.027793,PASS
236,E1,0.052713,PASS
237,E1,0.038884,PASS
238,E1,0.043346,PASS
239,E1,0.061458,PASS
240,E1,0.019366,PASS
241,E1,0.035104,PASS
242,E1,0.029527,PASS
243,E1,0.035851,PASS
244,E1,0.018796,PASS
245,E1,0.02595,PASS
246,E1,0.025791,PASS
247,E1,0.039025,PASS
248,E1,0.040304,PASS
249,E1,0.029649,PASS
250,E1,0.051916,PASS
251,E1,0.025026,PASS
252,E1,0.03263,PASS
253,E1,0.045969,PASS
254,E1,0.03015,PASS
255,E1,0.024596,PASS
256,E1,0.004494,PASS
257,E1,0.050997,PASS
258,E1,0.042794,PASS
259,E1,0.034613,PASS
260,E1,0.040457,PASS
261,E1,0.028583,PASS
262,E1,0.022119,PASS
263,E1,0.051835,PASS
264,E1,0.029681,PASS
265,E1,0.014522,PASS
266,E1,0.044805,PASS
267,E1,0.061118,PASS
268,E1,0.052656,PASS
269,E1,0.04481,PASS
270,E1,0.057169,PASS
271,E1,0.072088,PASS
272,E1,0.049922,PASS
273,E1,0.067201,PASS
274,E1,0.03949,PASS
275,E1,0.044576,PASS
276,E1,0.042753,PASS
277,E1,0.03813,PASS
278,E1,0.063372,PASS
279,E1,0.012551,PASS
280,E1,0.040204,PASS
281,E1,-0.016063,PASS
282,E1,0.018743,PASS
283,E1,0.048838,PASS
284,E1,0.071538,PASS
285,E1,0.032831,PASS
286,E1,0.039222,PASS
287,E1,0.009978,PASS
288,E1,0.051963,PASS
289,E1,0.071093,PASS
290,E1,0.046006,PASS
291,E1,0.023192,PASS
292,E1,0.018968,PASS
293,E1,0.033979,PASS
294,E1,0.060059,PASS
295,E1,0.005963,PASS
296,E1,0.016471,PASS
297,E1,0.003312,PASS
298,E1,0.030121,PASS
299,E1,0.034679,PASS
300,E1,0.049611,PASS
