time_s,leaf_temp_c,air_temp_c,relative_humidity_pct,co2_ppm,light_umol_m2_s
-176,23.988,24.087,54.958,419.605,180.013
-175,23.986,24.154,54.866,422.733,180.034
-174,24.029,24.143,55.004,418.085,179.764
-173,24.011,24.139,54.703,417.48,178.688
-172,24.007,24.073,55.299,420.022,179.204
-171,24.035,24.08,54.679,420.636,178.469
-170,23.975,24.094,55.013,416.826,180.757
-169,24.018,24.105,54.847,421.195,180.653
-168,24.031,24.087,54.661,420.751,179.196
-167,24.01,24.061,54.521,421.159,180.09
-166,23.967,24.145,54.701,418.458,180.079
-165,23.994,24.155,55.256,420.325,180.082
-164,24.039,24.055,55.146,419.71,178.56
-163,24.001,24.115,54.878,419.602,180.136
-162,23.997,24.146,54.737,418.181,178.246
-161,24.001,24.046,55.153,420.274,181.452
-160,23.972,24.097,55.131,419.784,179.71
-159,23.984,24.119,54.836,423.399,179.991
-158,23.97,24.128,54.868,419.533,181.195
-157,23.995,24.067,54.799,420.558,180.709
-156,23.987,24.05,55.152,418.053,181.19
-155,24.0,24.039,54.986,422.064,181.492
-154,23.984,24.14,55.291,420.227,179.244
-153,24.03,24.12,54.881,421.286,181.137
-152,23.995,24.12,55.15,421.617,181.135
-151,23.94,24.05,55.035,421.553,179.53
-150,23.983,24.08,55.183,420.392,181.718
-149,23.99,24.131,55.122,418.231,180.673
-148,23.994,24.068,55.118,420.044,179.537
-147,24.014,24.092,55.177,419.102,178.766
-146,23.991,24.077,55.086,420.424,181.34
-145,23.986,24.086,54.89,420.776,180.168
-144,24.044,24.122,54.93,419.516,179.637
-143,23.967,24.102,54.768,419.977,180.215
-142,24.055,24.128,55.225,420.04,179.385
-141,23.977,24.119,54.838,420.093,180.643
-140,24.027,24.103,54.881,419.379,179.325
-139,23.989,24.103,54.72,420.519,180.094
-138,23.982,24.139,54.811,420.002,182.07
-137,24.081,24.094,55.219,418.857,179.79
-136,23.981,24.029,54.339,420.385,180.623
-135,24.028,24.092,54.822,417.991,180.731
-134,24.037,24.074,55.453,419.787,178.852
-133,24.043,24.048,55.032,418.004,178.97
-132,24.049,24.09,55.022,419.015,178.722
-131,24.005,24.113,55.224,420.028,179.573
-130,23.938,24.128,54.997,418.2,178.525
-129,24.024,24.123,54.863,417.871,180.357
-128,23.99,24.116,55.075,422.397,179.297
-127,23.963,24.099,55.017,418.013,178.984
-126,24.008,24.103,54.872,421.075,179.378
-125,24.039,24.061,55.309,421.854,180.651
-124,24.022,24.118,54.939,421.064,181.405
-123,24.059,24.106,54.813,419.653,180.551
-122,23.994,24.149,54.868,420.589,180.134
-121,24.011,24.09,54.877,419.894,179.264
-120,23.995,24.073,55.084,418.886,179.482
-119,23.99,24.134,54.807,418.826,180.532
-118,23.98,24.101,55.021,417.516,180.066
-117,23.943,24.101,54.892,419.779,180.171
-116,24.028,24.163,55.231,421.289,180.529
-115,24.008,24.131,54.705,418.013,179.405
-114,24.0,24.117,55.12,420.507,180.134
-113,24.007,24.086,54.527,421.311,179.863
-112,24.008,24.072,55.1,423.269,180.019
-111,23.941,24.086,54.787,420.29,179.991
-110,23.969,24.099,55.027,419.277,179.316
-109,24.019,24.084,55.016,419.688,180.778
-108,24.008,24.105,54.983,419.93,180.198
-107,23.972,24.05,54.83,421.899,181.111
-106,24.004,24.042,55.523,418.982,178.971
-105,23.989,24.106,55.243,418.345,180.632
-104,23.963,24.092,54.885,421.036,179.403
-103,23.983,24.074,54.696,419.362,180.462
-102,24.023,24.095,55.031,419.261,179.876
-101,24.026,24.094,55.073,419.256,180.65
-100,24.045,24.059,54.849,419.168,178.672
-99,23.991,24.139,54.817,418.575,180.146
-98,24.074,24.105,54.798,421.995,180.178
-97,23.978,24.042,55.098,422.203,178.858
-96,24.003,24.093,54.928,420.657,178.252
-95,24.003,24.097,55.053,420.324,179.484
-94,24.05,24.119,54.99,418.346,180.062
-93,24.073,24.07,55.104,419.199,179.666
-92,24.053,24.204,55.26,419.227,179.949
-91,24.013,24.155,55.045,417.592,179.523
-90,23.967,24.108,55.134,417.945,179.513
-89,23.974,24.092,55.192,420.321,180.464
-88,24.022,24.158,55.192,421.26,179.014
-87,24.045,24.092,54.737,420.062,178.807
-86,23.978,24.077,54.829,416.802,180.283
-85,23.995,24.125,54.807,420.514,180.934
-84,23.949,24.067,54.954,421.456,178.806
-83,23.925,24.115,54.892,418.58,181.786
-82,24.005,24.063,54.836,419.997,178.901
-81,24.029,24.088,55.297,423.369,180.901
-80,24.027,24.102,54.742,419.198,179.14
-79,23.951,24.124,54.773,418.243,178.18
-78,24.014,24.131,54.856,420.271,181.321
-77,23.946,24.095,55.047,422.716,180.769
-76,23.977,24.164,54.861,418.478,179.907
-75,23.965,24.118,54.999,418.682,179.932
-74,23.987,24.07,54.722,421.232,181.276
-73,24.015,24.043,54.876,420.336,180.127
-72,23.995,24.14,55.538,418.186,180.401
-71,23.991,24.128,54.989,420.566,180.504
-70,23.987,24.059,54.814,417.61,179.176
-69,23.935,24.079,54.585,417.266,180.505
-68,23.974,24.105,55.007,422.336,180.798
-67,24.015,24.108,55.271,417.141,178.569
-66,24.015,24.127,54.886,423.826,180.421
-65,24.021,24.101,54.956,420.082,180.695
-64,23.978,24.062,55.331,419.097,179.981
-63,23.988,24.107,55.181,416.553,178.777
-62,24.056,24.071,54.986,418.419,180.708
-61,24.011,24.083,55.215,420.6,180.518
-60,23.972,24.109,54.837,420.235,179.613
-59,23.981,24.094,54.85,417.982,180.394
-58,23.955,24.116,54.888,419.653,180.743
-57,23.989,24.102,54.896,421.17,181.141
-56,24.022,24.15,55.172,420.883,179.117
-55,24.018,24.103,54.888,420.216,180.694
-54,23.955,24.108,54.894,421.173,179.558
-53,23.937,24.063,54.903,418.995,181.029
-52,23.995,24.06,54.937,421.765,180.535
-51,23.964,24.073,54.923,421.837,178.858
-50,24.058,24.133,54.656,420.917,179.202
-49,23.999,24.062,55.203,418.76,179.661
-48,23.984,24.094,54.87,419.901,179.57
-47,23.992,24.079,55.201,416.581,179.407
-46,23.974,24.12,54.66,420.552,180.948
-45,24.032,24.092,55.133,422.187,181.097
-44,24.009,24.089,54.776,418.522,181.433
-43,24.0,24.074,55.081,421.12,179.742
-42,24.03,24.105,55.052,419.287,179.529
-41,23.967,24.121,54.934,419.405,178.848
-40,23.97,24.096,54.918,418.061,180.858
-39,23.972,24.032,55.068,423.029,180.655
-38,24.03,24.2,54.999,419.691,180.183
-37,23.996,24.11,55.211,421.203,179.77
-36,23.951,24.113,55.133,419.275,180.773
-35,23.966,24.058,54.743,418.623,179.303
-34,24.019,24.166,55.218,422.52,179.575
-33,24.046,24.081,54.956,418.641,179.235
-32,24.023,24.102,54.786,420.461,181.562
-31,24.036,24.078,54.918,422.428,178.723
-30,24.003,24.045,54.925,419.171,179.039
-29,24.042,24.078,54.603,417.582,179.718
-28,24.063,24.119,55.284,421.103,178.777
-27,24.031,24.071,54.977,419.616,180.746
-26,23.998,24.134,54.805,420.482,180.997
-25,24.044,24.045,55.015,419.228,179.368
-24,24.025,24.109,54.915,420.47,180.686
-23,24.0,24.089,54.899,419.767,179.235
-22,24.01,24.038,54.862,420.896,179.573
-21,24.006,24.119,55.284,419.946,180.373
-20,23.947,24.118,55.292,419.116,179.095
-19,24.002,24.095,54.911,419.889,180.876
-18,24.012,24.137,54.854,421.989,178.748
-17,23.979,24.115,55.142,420.887,179.795
-16,24.003,24.063,54.909,420.159,180.263
-15,24.027,24.095,54.691,419.505,179.899
-14,24.025,24.091,55.102,421.74,179.378
-13,23.974,24.08,54.694,419.796,179.81
-12,24.014,24.023,55.089,420.17,178.509
-11,23.97,24.109,55.277,419.727,179.643
-10,23.981,24.102,55.33,418.727,181.69
-9,23.974,24.119,54.992,423.862,179.417
-8,24.038,24.083,55.156,422.226,179.871
-7,23.997,24.068,55.036,419.815,178.901
-6,24.015,24.143,55.155,419.372,179.607
-5,24.01,24.122,55.153,422.772,181.571
-4,24.001,24.096,54.812,420.459,179.326
-3,24.016,24.056,54.985,419.341,180.157
-2,23.946,24.133,55.389,422.0,181.531
-1,23.957,24.117,55.422,418.273,179.012
0,24.001,24.113,55.23,438.656,180.232
1,23.995,24.131,55.089,438.59,180.085
2,24.002,24.088,54.636,436.19,177.965
3,23.966,24.105,54.914,439.591,179.247
4,24.026,24.13,54.731,437.488,179.766
5,24.022,24.073,54.67,437.251,179.184
6,23.921,24.136,54.923,438.593,180.04
7,24.027,24.103,54.906,438.891,179.903
8,24.034,24.094,54.992,434.525,180.701
9,24.01,24.088,54.913,437.944,180.923
10,24.006,24.14,55.169,437.091,178.242
11,24.03,24.076,55.011,440.909,180.026
12,23.975,24.1,54.682,437.642,180.276
13,23.991,24.089,54.925,438.91,179.101
14,24.002,24.132,54.909,436.061,179.292
15,24.014,24.078,54.96,436.697,179.784
16,23.982,24.125,54.865,439.584,180.699
17,23.987,24.132,55.151,441.028,180.054
18,23.981,24.137,54.993,439.384,180.572
19,23.981,24.092,55.138,436.97,179.696
20,24.056,24.132,54.668,437.831,181.176
21,23.927,24.057,54.775,438.438,180.312
22,24.026,24.079,54.538,438.587,180.303
23,24.006,24.061,55.062,439.473,179.426
24,23.997,24.131,54.783,437.215,179.632
25,24.02,24.028,55.142,439.441,179.598
26,23.998,24.087,55.127,436.803,181.757
27,23.966,24.074,55.032,436.243,182.277
28,24.022,24.102,55.08,439.271,178.95
29,23.993,24.082,54.972,435.38,182.201
30,24.028,24.09,54.711,440.978,179.604
31,24.002,24.067,55.198,435.92,180.971
32,24.007,24.108,55.171,437.862,180.953
33,23.984,24.028,54.994,438.351,178.27
34,24.038,24.124,55.126,438.78,180.334
35,23.942,24.079,54.967,437.669,177.4
36,24.004,24.116,55.217,440.569,181.295
37,24.034,24.104,55.028,436.656,179.841
38,24.057,24.127,54.737,439.842,180.438
39,23.967,24.082,54.617,438.097,179.573
40,23.991,24.04,55.158,437.756,179.011
41,24.011,24.094,55.015,438.936,180.291
42,24.049,24.082,55.018,440.032,179.23
43,24.013,24.099,55.412,439.432,180.102
44,23.97,24.113,54.942,437.254,178.533
45,24.018,24.135,55.042,437.501,180.503
46,24.015,24.108,55.033,438.618,180.526
47,23.987,24.081,55.033,439.574,181.227
48,23.95,24.091,55.06,436.018,176.063
49,23.997,24.058,54.958,437.246,181.896
50,23.999,24.109,55.045,437.661,180.435
51,24.0,24.113,54.713,438.706,178.576
52,23.98,24.207,54.797,436.291,178.913
53,23.966,24.065,54.905,437.287,179.673
54,24.031,24.087,55.006,439.503,179.949
55,24.026,24.042,54.541,438.08,179.815
56,24.053,24.156,54.691,437.824,181.384
57,23.976,24.126,54.601,434.793,179.234
58,24.028,24.083,54.843,435.291,181.249
59,24.004,24.063,54.752,439.207,180.195
60,24.013,24.052,55.136,436.219,179.524
61,24.006,24.098,54.941,435.799,180.667
62,24.034,24.085,54.929,439.42,180.264
63,23.969,24.122,55.197,435.558,180.126
64,23.989,24.091,55.055,439.119,180.217
65,23.982,24.069,55.025,437.978,181.244
66,23.996,24.13,54.983,437.074,181.049
67,24.001,24.076,54.848,439.274,179.783
68,24.008,24.098,55.15,436.794,178.433
69,24.033,24.115,54.979,437.712,179.693
70,23.978,24.062,55.079,438.398,181.711
71,24.032,24.058,55.011,437.495,179.802
72,24.007,24.107,55.146,437.339,179.897
73,24.002,24.071,55.083,435.889,180.034
74,24.004,24.049,55.049,438.336,181.247
75,24.046,24.089,54.897,436.538,178.199
76,24.034,24.097,54.985,438.557,180.646
77,24.062,24.105,54.772,436.643,179.71
78,23.985,24.124,55.358,438.6,183.407
79,23.943,24.071,54.943,437.581,180.22
80,23.995,24.06,54.762,435.097,181.353
81,24.019,24.145,54.871,439.546,180.679
82,24.007,24.02,54.768,435.784,179.399
83,24.0,24.107,54.952,440.248,182.035
84,24.01,24.128,55.077,440.074,181.389
85,23.973,24.114,55.056,437.227,180.906
86,24.009,24.103,55.153,437.986,179.509
87,23.97,24.134,54.975,441.444,180.314
88,23.974,24.112,55.269,440.451,178.928
89,23.991,24.143,55.265,440.657,179.149
90,24.012,24.146,54.932,421.92,178.944
91,24.008,24.085,54.942,419.94,180.436
92,24.003,24.066,54.986,420.705,178.739
93,23.978,24.086,54.953,421.838,180.085
94,24.021,24.122,54.859,423.122,180.247
95,23.985,24.112,55.134,418.717,179.78
96,23.9,24.098,55.092,420.545,180.5
97,23.976,24.026,54.512,418.343,181.304
98,23.974,24.085,55.148,421.763,177.394
99,23.991,24.076,54.868,422.535,180.024
100,23.983,24.118,54.996,418.926,180.965
101,23.926,24.04,55.151,420.038,180.605
102,24.013,24.081,55.283,419.283,180.539
103,23.98,24.065,54.895,418.146,177.571
104,23.963,24.142,55.012,419.14,178.053
105,23.957,24.122,54.842,419.847,179.321
106,24.073,24.086,55.48,420.859,180.412
107,24.043,24.143,54.988,419.658,181.404
108,23.973,24.083,54.761,419.013,178.186
109,24.014,24.16,55.026,419.012,182.34
110,24.014,24.1,55.159,420.212,179.409
111,24.041,24.079,55.26,420.487,178.86
112,24.016,24.107,55.167,417.963,179.781
113,23.992,24.138,54.835,419.323,178.91
114,23.974,24.134,54.903,421.708,178.397
115,24.02,24.095,55.397,419.937,180.747
116,24.015,24.094,55.038,418.31,179.076
117,23.968,24.153,54.759,419.443,180.746
118,23.957,24.059,55.246,419.03,179.4
119,24.027,24.105,55.171,422.781,180.068
120,24.011,24.098,54.952,420.333,179.137
121,24.008,24.16,55.062,420.146,179.846
122,24.041,24.127,55.211,420.232,179.799
123,24.029,24.058,54.858,418.627,178.898
124,24.041,24.101,54.773,417.488,178.28
125,23.981,24.085,54.982,418.128,178.716
126,24.022,24.064,55.001,421.775,179.128
127,24.018,24.11,55.064,417.643,180.796
128,23.951,24.145,54.827,419.178,180.076
129,24.036,24.104,55.071,419.444,178.615
130,23.99,24.09,55.025,417.686,181.449
131,23.994,24.094,55.071,417.544,178.147
132,23.992,24.139,55.5,418.073,179.502
133,24.004,24.087,55.212,419.698,179.676
134,24.011,24.156,55.103,418.972,178.749
135,24.016,24.126,54.907,417.492,179.401
136,23.995,24.102,55.246,420.314,179.696
137,23.973,24.057,54.807,420.277,179.236
138,24.044,24.145,55.41,420.243,181.386
139,23.991,24.121,54.768,417.062,179.098
140,24.015,24.062,54.921,417.54,179.41
141,23.95,24.084,55.042,421.432,179.092
142,24.032,24.154,55.133,419.766,180.347
143,24.039,24.129,54.658,421.814,179.609
144,23.99,24.135,54.956,420.842,180.127
145,24.033,24.082,55.084,419.154,180.496
146,24.024,24.15,54.764,421.529,179.498
147,23.96,24.083,54.745,418.013,180.577
148,24.002,24.082,54.953,420.962,179.364
149,24.037,24.092,55.057,419.144,181.041
150,23.995,24.085,55.175,418.849,180.548
151,23.982,24.152,55.066,420.658,179.472
152,24.005,24.111,55.392,417.757,180.461
153,24.008,24.06,54.941,420.509,177.929
154,23.999,24.061,54.965,419.856,181.408
155,23.983,24.133,54.979,420.083,180.289
156,23.98,24.08,55.473,419.015,182.613
157,24.003,24.098,54.698,420.391,179.0
158,24.022,24.052,54.836,422.189,181.587
159,23.975,24.107,55.007,422.447,179.686
160,23.98,24.09,54.746,418.964,180.522
161,23.956,24.114,55.055,422.088,181.261
162,24.076,24.09,54.856,419.578,179.525
163,23.988,24.107,54.878,419.599,179.189
164,23.987,24.051,54.967,422.799,179.547
165,24.02,24.081,55.368,417.824,180.527
166,23.969,24.032,54.897,420.752,180.952
167,24.002,24.102,55.066,420.173,180.855
168,24.027,24.132,54.938,420.182,180.077
169,24.013,24.083,54.959,419.038,179.577
170,23.964,24.066,54.779,419.162,178.979
171,23.999,24.074,55.406,416.02,179.482
172,24.0,24.082,54.923,419.623,179.85
173,24.047,24.07,55.199,419.401,179.077
174,24.032,24.078,54.933,417.743,178.053
175,24.014,24.122,55.479,421.339,178.352
176,23.997,24.119,55.387,420.597,179.996
177,24.005,24.129,55.018,419.563,181.619
178,24.014,24.121,54.708,419.597,179.725
179,23.997,24.118,55.092,420.491,178.969
180,23.982,24.109,55.043,420.048,179.893
181,23.942,24.103,54.919,419.334,178.755
182,23.963,24.102,55.102,423.486,180.954
183,23.992,24.15,55.348,419.687,181.813
184,24.043,24.092,55.074,419.185,179.967
185,24.004,24.114,55.204,419.347,181.357
186,24.004,24.112,54.952,419.9,180.449
187,23.989,24.081,55.113,418.084,180.41
188,23.97,24.12,54.896,419.105,179.213
189,23.937,24.078,55.222,421.193,179.916
190,23.995,24.104,54.927,418.485,180.577
191,23.936,24.121,55.121,421.293,179.923
192,24.011,24.072,54.686,420.63,181.145
193,23.961,24.106,54.595,417.249,180.699
194,23.942,24.101,54.839,420.072,180.612
195,23.957,24.129,55.048,420.841,180.689
196,23.99,24.047,55.072,419.346,179.998
197,23.984,24.141,55.101,419.656,180.584
198,24.013,24.12,55.279,420.864,180.655
199,23.974,24.105,55.039,419.276,181.483
200,23.97,24.139,55.273,419.574,180.108
201,24.046,24.135,54.943,422.515,179.67
202,24.026,24.086,54.802,420.027,179.76
203,24.029,24.08,55.241,420.912,179.61
204,24.03,24.06,54.915,416.61,181.201
205,23.988,24.123,55.054,421.197,179.877
206,23.99,24.149,54.903,421.045,180.485
207,23.943,24.134,55.033,420.52,180.249
208,23.984,24.056,55.21,421.941,179.085
209,24.004,24.084,54.997,420.17,180.082
210,23.963,24.088,55.046,418.711,179.083
211,24.015,24.068,54.846,416.643,179.785
212,23.961,24.08,55.284,421.115,180.373
213,23.99,24.078,54.779,421.809,179.577
214,23.955,24.127,54.973,419.183,180.173
215,23.95,24.093,55.143,419.195,179.018
216,23.985,24.093,54.524,421.553,180.361
217,24.015,24.097,55.344,421.674,180.074
218,23.98,24.103,54.868,418.029,177.726
219,24.023,24.112,55.257,420.429,179.11
220,23.971,24.091,55.04,420.179,180.01
221,23.98,24.054,54.957,420.823,179.356
222,23.984,24.146,55.163,419.618,181.634
223,23.98,24.059,54.896,419.33,178.795
224,23.977,24.135,54.88,419.43,180.469
225,24.033,24.156,55.203,420.552,178.291
226,23.963,24.143,55.023,417.415,179.045
227,23.997,24.098,54.878,420.934,180.316
228,24.009,24.051,54.803,421.714,179.665
229,24.023,24.055,55.154,420.467,179.304
230,23.974,24.182,55.17,422.232,180.042
231,23.971,24.101,54.891,417.904,178.456
232,24.012,24.047,55.373,424.956,178.89
233,23.974,24.136,54.928,417.003,180.833
234,24.02,24.098,55.168,418.996,179.504
235,23.967,24.082,54.935,419.423,178.73
236,24.008,24.09,54.95,417.492,179.861
237,23.988,24.086,54.615,418.848,178.388
238,24.012,24.142,54.89,418.553,179.731
239,23.987,24.088,55.0,422.754,178.103
240,24.013,24.117,55.135,420.244,181.306
241,24.045,24.061,54.72,419.782,180.513
242,23.992,24.075,54.879,420.882,182.658
243,24.025,24.135,55.226,418.901,179.723
244,23.967,24.091,55.036,418.83,179.9
245,23.996,24.146,55.054,420.62,180.97
246,24.039,24.072,55.026,420.701,181.016
247,24.054,24.058,54.975,420.962,178.583
248,23.994,24.075,54.646,420.123,179.643
249,23.995,24.147,55.373,419.115,180.323
250,23.986,24.068,55.082,421.595,178.751
251,24.047,24.107,55.031,421.264,180.532
252,24.022,24.015,54.738,421.651,179.865
253,23.977,24.11,54.837,420.332,179.876
254,23.881,24.052,55.035,419.662,180.131
255,23.976,24.13,55.545,422.788,179.212
256,24.02,24.165,54.938,420.561,181.902
257,24.004,24.079,54.721,422.268,180.352
258,23.98,24.054,55.061,415.668,179.588
259,23.993,24.073,55.357,419.636,180.269
260,24.023,24.128,54.734,419.003,179.166
261,24.035,24.095,54.994,422.355,180.965
262,23.968,24.062,54.993,418.938,181.092
263,24.015,24.077,55.058,420.693,179.441
264,24.057,24.094,55.142,418.596,177.525
265,24.052,24.098,54.533,421.661,177.253
266,24.03,24.118,55.147,420.181,181.371
267,23.967,24.093,55.06,421.885,180.359
268,24.02,24.068,55.253,420.816,180.784
269,23.978,24.076,55.23,421.538,180.471
270,23.958,24.079,54.805,421.195,181.282
271,23.984,24.096,54.746,421.334,180.075
272,23.976,24.157,55.078,418.303,180.618
273,24.077,24.131,55.017,421.077,180.168
274,24.016,24.169,55.22,419.31,180.008
275,23.963,24.12,54.775,422.778,180.043
276,24.01,24.137,55.169,421.311,179.615
277,23.967,24.091,55.038,420.064,180.653
278,23.983,24.106,54.974,420.471,178.834
279,23.976,24.091,55.403,421.227,180.933
280,24.005,24.162,54.946,419.527,181.877
281,24.025,24.113,55.05,419.46,179.539
282,24.041,24.048,55.091,417.435,180.191
283,23.994,24.149,55.337,421.74,179.329
284,23.974,24.134,55.143,418.403,180.557
285,23.966,24.149,54.908,420.068,179.6
286,24.081,24.128,55.006,418.524,179.038
287,24.037,24.097,54.763,418.618,182.398
288,24.037,24.074,54.974,418.837,179.508
289,24.011,24.089,55.426,420.327,179.487
290,24.047,24.098,55.209,420.153,179.947
291,23.964,24.082,55.009,418.415,178.044
292,24.032,24.097,55.151,419.514,177.338
293,23.991,24.091,54.573,420.166,179.569
294,24.025,24.12,55.02,416.82,181.2
295,23.993,24.141,54.867,419.506,181.587
296,24.005,24.126,54.786,418.582,178.425
297,23.946,24.144,54.988,421.101,179.586
298,23.976,24.078,54.824,420.908,179.973
299,23.99,24.076,54.785,419.105,178.475
300,24.039,24.103,54.98,420.234,178.331
